Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
0,11,76,1,96
0,5,78,11,38
60,11,117,5,102
0,5,97,1,56
60,1,64,6,156
0,5,51,1,96
0,6,156,1,16
0,5,140,1,56
60,1,1,11,83
60,1,138,6,29
60,11,38,5,135
0,6,29,5,51
0,5,102,1,64
0,1,56,6,156
0,6,27,5,32
60,0,41,6,150
0,5,26,11,48
60,3,18,5,54
60,1,137,11,93
60,11,38,5,128
0,6,40,5,135
60,6,27,5,7
0,1,96,5,26
0,5,63,11,38
60,6,150,9,148
60,11,93,3,75
60,11,108,2,34
0,5,102,11,38
60,1,138,6,40
0,11,38,1,118
60,3,98,5,7
0,11,39,5,119
0,5,119,3,18
60,11,38,5,102
0,11,21,5,102
0,2,73,11,39
0,9,148,5,115
60,2,116,8,59
60,6,156,1,138
60,1,155,6,143
0,11,130,5,61
0,5,63,11,76
60,9,49,6,150
60,7,77,11,20
60,6,44,0,124
60,5,0,11,4
60,1,118,11,93
60,8,57,11,24
0,5,67,3,127
0,3,58,9,52
0,11,76,5,11
60,6,27,5,97
60,3,18,5,54
0,5,147,3,98
0,5,37,11,76
0,9,112,1,138
0,11,48,5,114
0,3,90,9,148
60,11,33,1,118
60,11,38,5,128
0,6,29,5,51
0,2,73,11,39
60,5,51,3,90
60,5,135,1,66
60,5,140,6,29
60,6,29,5,67
60,5,63,11,76
60,1,64,6,156
0,5,61,11,38
0,6,27,1,66
0,6,150,5,51
60,5,78,1,16
0,11,76,5,26
60,5,115,3,90
0,10,142,7,60
60,6,152,5,51
0,10,149,7,133
0,11,38,5,63
0,5,17,1,134
0,11,38,5,147
0,11,76,5,128
60,5,51,1,96
0,5,78,11,48
60,5,140,11,38
60,6,88,5,97
0,6,156,1,64
60,5,78,1,118
60,1,96,6,152
60,11,38,5,63
60,6,40,5,17
60,11,38,5,63
60,5,51,6,27
0,5,17,1,56
0,1,96,6,40
0,11,92,1,46
0,1,64,6,40
0,2,34,8,146
0,7,43,1,137
60,1,96,5,78
60,5,63,11,38
0,11,76,5,128
60,5,102,11,117
60,3,98,5,63
60,9,36,0,157
60,7,94,11,62
0,5,37,11,33
0,6,29,9,148
0,11,76,5,128
60,11,121,2,116
0,6,40,5,78
60,1,96,5,78
60,1,66,5,135
0,5,63,11,76
60,5,128,11,38
60,11,38,5,114
60,1,96,5,17
0,5,67,3,90
60,9,148,5,67
0,5,78,11,76
60,1,134,5,97
60,11,76,5,63
60,3,90,5,115
60,11,4,3,75
60,8,59,2,82
0,11,86,1,47
60,6,29,1,96
0,6,44,1,5
0,6,40,5,135
0,11,76,5,63
0,1,89,11,62
0,1,118,10,141
0,5,102,11,76
0,11,86,2,10
0,11,154,2,73
60,5,114,1,96
60,9,148,6,29
60,2,126,11,121
60,11,93,5,37
0,5,37,11,38
0,5,78,1,118
60,6,88,1,96
60,6,156,1,56
60,9,148,3,84
0,5,37,11,48
60,5,128,11,158
60,1,47,11,62
60,6,29,5,32
60,8,59,2,87
0,6,40,1,5
60,11,24,2,10
0,4,69,6,143
0,5,114,11,21
0,5,128,11,38
0,5,128,11,76
0,5,115,9,148
0,1,118,5,78
60,11,76,5,135
60,3,98,5,119
60,11,38,5,128
0,5,37,1,134
0,3,53,5,54
60,2,34,8,59
0,6,143,1,64
60,1,66,5,32
60,2,82,8,111
60,5,11,11,4
60,3,84,6,29
60,11,38,5,128
60,1,5,6,156
60,6,40,1,56
60,2,3,8,106
0,6,156,1,64
60,11,38,5,128
60,5,11,11,76
0,11,62,1,137
60,9,112,3,19
0,6,156,1,64
60,6,156,1,64
0,5,114,3,75
0,7,43,11,45
0,5,63,3,75
0,5,17,1,56
60,11,38,5,128
0,0,124,5,51
60,3,84,5,144
60,6,152,5,51
60,5,17,6,27
60,9,148,6,29
60,5,140,1,56
0,6,29,3,19
0,6,143,1,64
60,2,87,8,57
60,6,152,5,26
0,5,102,6,156
0,11,93,5,11
0,3,98,5,114
60,9,36,0,2
60,1,1,11,76
60,3,84,5,144
60,5,37,11,38
0,5,37,11,76
0,5,26,1,16
60,5,67,1,56
0,11,38,5,128
0,11,24,2,82
0,5,67,6,29
0,6,44,0,136
60,6,29,9,148
60,3,84,5,7
0,1,47,6,143
60,1,138,5,51
60,1,1,11,48
0,6,104,0,124
60,7,60,10,149
60,11,33,1,89
60,9,148,6,88
0,11,24,2,73
60,11,76,5,114
60,2,116,11,33
0,5,17,1,138
60,7,85,11,62
60,1,155,5,51
0,1,1,11,21
0,11,62,1,46
60,1,118,5,102
60,3,90,5,0
60,11,62,1,47
0,3,98,5,61
0,5,97,11,76
0,11,117,1,118
0,5,135,1,134
0,1,118,5,78
0,5,0,3,98
60,9,113,3,84
60,6,40,1,96
60,3,35,5,144
0,11,38,5,63
60,5,37,1,1
0,5,37,1,138
60,5,78,1,56
0,6,88,5,67
0,11,93,5,144
60,5,7,1,96
0,5,11,11,76
0,1,16,5,102
60,6,143,1,64
60,11,4,5,37
60,11,86,2,10
0,11,121,2,116
60,11,38,5,67
60,5,11,11,76
0,5,67,3,90
0,9,36,3,58
0,11,38,5,63
60,11,48,5,102
60,3,18,5,147
60,5,54,3,84
0,6,143,1,64
0,1,5,6,156
60,1,56,5,17
0,1,1,11,48
60,1,118,6,156
60,5,128,11,38
60,11,38,5,11
60,11,108,2,10
60,11,21,5,128
0,5,17,1,138
0,1,96,5,17
0,1,47,10,14
0,1,47,10,149
60,5,128,11,76
60,11,38,5,63
60,5,17,1,96
60,11,20,7,109
60,5,128,11,38
0,4,110,6,44
0,5,78,1,118
60,1,1,11,117
60,11,93,5,102
60,5,128,11,38
60,5,0,11,117
60,8,59,2,87
0,2,87,11,38
0,5,61,11,76
0,11,76,6,27
60,3,98,5,119
0,11,38,5,26
60,3,35,5,147
60,5,61,11,76
0,5,102,11,38
0,11,38,1,118
60,11,48,1,137
60,1,46,11,62
60,3,35,5,67
0,3,84,5,51
60,6,29,3,84
60,1,134,5,135
60,5,128,11,21
60,10,14,1,47
0,5,115,3,18
0,11,38,5,63
0,2,87,11,108
0,6,40,1,96
0,3,98,5,115
60,11,76,5,97
0,3,35,5,115
60,0,157,6,29
60,11,38,5,32
0,3,90,5,67
0,1,56,6,40
60,5,63,11,76
60,9,113,3,19
60,6,143,4,110
60,1,89,11,48
60,1,96,5,102
0,7,85,2,116
60,1,56,5,78
0,2,82,8,132
60,5,115,3,18
0,11,158,2,73
0,11,93,5,102
0,11,38,5,63
60,8,59,2,87
0,6,29,5,144
60,11,39,5,63
0,9,13,3,125
0,11,38,5,128
60,4,30,6,44
60,6,88,5,51
0,5,11,11,93
60,1,56,5,37
60,11,130,5,63
60,5,128,11,38
60,6,156,1,64
0,3,90,5,115
60,5,11,11,76
0,5,135,6,152
0,11,38,5,97
0,11,93,5,78
60,5,32,1,118
0,5,128,11,130
0,11,38,5,128
0,5,26,11,117
0,6,29,5,7
0,1,66,11,48
0,5,11,11,76
0,6,152,5,51
60,1,89,11,33
0,5,26,1,134
0,2,116,8,146
60,11,130,5,128
60,1,47,10,141
0,9,95,0,124
0,1,118,5,102
0,6,27,1,155
60,11,93,1,118
60,2,116,11,121
0,1,96,5,135
0,6,150,9,95
60,7,109,11,45
0,1,56,5,135
0,8,59,2,34
60,11,76,5,128
60,11,62,1,137
60,11,117,5,102
60,5,102,11,48
0,10,141,1,89
60,11,83,1,137
0,0,91,6,152
60,0,136,6,44
0,11,45,7,109
60,5,67,3,84
0,11,21,5,114
60,11,38,5,63
0,5,78,11,130
60,1,56,5,51
60,1,89,10,141
0,11,76,5,32
60,11,121,2,73
60,1,96,6,88
0,1,138,6,156
0,3,35,5,115
60,1,96,6,152
0,11,38,5,26
60,2,82,8,106
60,1,47,10,14
60,1,47,10,141
60,8,57,2,3
0,11,38,5,78
60,5,11,11,39
60,6,88,1,96
0,7,60,11,86
60,5,54,3,98
60,1,155,6,156
0,6,27,5,51
0,5,37,11,93
60,5,67,9,148
0,11,93,1,16
60,3,35,5,115
0,5,37,11,93
0,5,140,6,81
60,2,73,11,24
60,1,5,6,156
60,11,38,5,63
0,1,138,6,40
60,11,121,2,82
0,5,54,3,35
60,3,98,11,38
0,1,155,6,40
0,5,128,11,21
0,11,38,5,63
0,5,61,3,18
60,3,99,9,113
0,11,92,1,46
0,11,39,5,102
0,1,155,6,156
0,5,17,11,86
60,11,62,10,141
60,6,152,1,138
0,6,88,9,112
60,11,24,2,116
0,1,16,5,32
0,6,29,5,67
60,5,37,11,38
0,1,16,10,141
0,1,5,6,156
0,6,40,1,118
0,5,78,1,155
60,2,116,11,154
60,11,21,5,37
60,5,37,1,96
60,2,116,8,59
0,5,17,1,66
0,11,38,5,11
60,1,96,5,135
0,9,112,6,81
60,6,40,1,118
60,6,29,5,7
60,1,1,11,62
60,5,135,1,56
60,3,18,5,115
60,11,62,10,141
60,1,64,11,93
0,6,40,5,78
0,11,48,1,118
0,11,145,2,116
0,11,62,7,43
0,11,45,7,85
60,1,89,10,141
0,3,90,5,119
0,5,63,11,38
0,1,96,6,40
60,1,137,11,83
0,3,90,5,115
60,2,10,8,146
0,5,115,3,18
0,9,36,3,9
60,7,60,11,45
60,9,148,5,67
60,1,96,5,102
60,1,66,5,102
0,5,78,11,38
60,8,146,11,39
0,3,90,5,0
0,11,21,5,37
0,11,76,5,37
0,6,150,5,140
60,6,156,1,155
60,5,17,6,156
0,5,128,11,76
0,5,128,11,38
0,1,96,5,51
0,9,100,3,159
0,3,19,6,29
60,1,134,6,40
0,5,17,1,118
0,11,38,5,128
60,5,97,1,66
60,11,39,1,118
0,11,38,5,11
60,5,63,11,38
60,11,76,5,135
60,5,51,1,96
0,5,128,11,76
60,9,113,3,58
60,11,62,1,46
60,6,40,1,96
60,11,38,5,26
60,6,104,0,22
0,5,17,1,56
60,5,102,1,134
60,1,134,11,93
60,5,63,11,38
0,5,54,3,18
0,11,76,5,78
0,6,143,1,64
60,6,65,0,136
0,6,27,5,26
0,11,21,5,11
0,9,148,3,35
0,1,137,11,62
0,5,54,11,130
60,8,153,2,73
0,5,51,6,88
60,11,33,1,47
0,11,48,1,1
60,5,37,3,35
0,8,59,2,73
0,5,115,3,18
60,10,68,4,110
0,2,82,8,59
0,6,156,1,16
60,11,45,7,77
0,11,38,5,37
60,6,88,3,84
60,5,11,11,38
0,1,64,6,156
60,11,76,5,17
60,6,27,5,17
0,11,92,2,10
0,6,143,1,5
0,1,134,5,78
0,9,148,6,29
60,5,114,3,35
60,11,48,5,102
60,1,56,6,27
0,5,17,1,155
0,5,7,9,112
0,11,121,2,3
0,0,79,6,27
0,10,141,1,46
0,1,64,6,143
60,2,73,11,24
60,5,78,11,48
60,11,76,5,63
0,11,38,5,63
60,8,132,2,34
60,7,85,1,47
60,3,18,5,54
0,5,140,6,152
0,11,121,2,10
0,0,2,9,13
0,1,89,11,62
0,10,68,1,103
0,11,76,5,37
0,5,11,11,38
0,1,47,10,14
0,5,78,1,118
60,5,135,11,38
0,5,26,1,118
60,1,118,5,63
60,11,86,1,118
0,11,48,1,1
0,6,29,5,7
60,6,40,1,56
0,9,148,5,67
60,3,18,5,115
0,1,47,10,142
0,11,38,5,78
0,5,37,6,152
0,11,62,7,43
0,5,61,11,38
60,11,4,1,155
0,11,93,5,128
0,1,103,11,86
0,1,16,5,17
0,3,18,5,54
60,1,1,11,83
60,11,48,1,66
60,11,38,5,37
0,5,140,6,27
0,5,128,11,38
0,11,38,1,66
60,1,138,6,40
0,5,135,1,118
0,5,128,11,145
60,5,37,1,138
60,5,51,1,138
0,2,87,11,92
60,5,0,3,18
60,6,29,3,19
0,5,128,11,76
0,11,45,1,46
0,11,76,5,37
60,1,56,6,156
60,9,148,3,84
0,1,118,11,117
0,5,128,11,38
60,10,68,1,47
0,5,102,11,117
60,6,88,5,140
0,1,1,11,4
0,11,38,5,115
60,11,39,5,114
60,11,121,7,109
60,5,119,3,18
60,6,40,1,56
0,1,134,5,17
60,5,37,11,38
60,8,106,2,34
60,1,56,5,135
60,6,27,5,140
60,5,11,11,76
0,3,90,5,115
0,0,124,9,131
60,1,1,11,48
0,11,76,3,125
60,8,106,2,126
0,1,89,11,21
0,11,154,1,1
60,1,118,11,38
0,5,37,1,66
0,11,38,5,37
60,1,47,11,62
60,3,18,5,119
60,11,38,5,128
0,11,121,2,116
60,1,56,11,76
60,11,93,5,102
60,1,103,10,149
60,1,137,10,14
60,11,38,5,128
60,11,76,5,37
60,8,106,2,10
0,1,138,6,27
0,2,10,11,86
0,10,68,4,110
0,2,87,11,24
60,11,33,1,118
60,5,17,1,89
60,5,128,11,38
0,1,56,5,26
0,1,64,6,143
0,3,35,9,148
60,5,54,3,18
60,1,118,5,17
0,5,135,1,118
60,11,38,5,61
60,9,113,3,19
60,1,96,5,144
60,3,18,5,119
60,7,70,10,142
60,3,18,5,61
60,6,40,1,5
60,5,115,3,35
60,2,73,11,24
0,1,134,5,102
60,5,135,1,96
0,5,32,11,93
0,1,1,10,142
60,10,142,1,47
0,5,128,11,76
60,1,16,5,114
0,11,83,5,102
60,9,113,3,9
0,5,102,1,118
0,11,154,2,126
0,3,18,5,135
0,2,73,11,20
60,1,137,11,33
0,5,67,1,96
0,9,95,3,19
60,11,62,7,85
0,5,26,1,66
60,9,71,5,102
0,5,37,11,76
0,11,33,5,26
0,11,33,1,1
0,5,128,11,117
60,5,102,1,16
0,5,54,3,35
60,1,96,5,135
60,3,18,5,144
60,5,114,1,1
0,4,30,10,141
60,5,128,11,76
0,2,73,11,121
60,2,10,11,20
0,11,38,5,78
0,10,149,7,60
60,1,1,11,4
0,1,96,6,88
60,3,53,9,36
0,5,17,1,96
0,11,24,2,73
0,5,11,11,38
60,11,76,5,37
0,6,40,1,138
0,1,138,5,140
0,3,90,5,67
0,11,145,2,42
60,5,115,11,130
60,11,24,2,73
0,5,7,3,19
0,6,150,5,51
0,5,51,6,27
60,5,144,3,18
0,1,96,5,51
0,3,18,5,115
60,5,54,3,35
0,9,112,0,157
60,5,144,3,98
0,8,59,2,82
60,5,128,11,38
0,5,119,11,38
60,11,158,5,114
0,11,38,5,128
0,5,67,1,96
0,11,158,2,73
0,3,98,5,67
0,5,37,11,21
60,11,76,5,37
60,2,73,11,108
60,9,148,6,150
60,3,9,9,71
60,5,115,3,90
0,6,152,1,56
60,11,39,2,10
0,7,77,11,62
60,5,147,11,39
0,5,78,11,83
60,1,118,5,102
0,3,19,5,7
60,5,26,11,38
60,6,143,1,64
60,1,56,6,40
0,5,115,3,98
0,11,158,5,0
60,3,99,5,144
60,11,38,5,128
60,3,98,5,54
0,11,92,1,46
0,11,145,2,55
60,11,93,5,61
0,1,118,5,78
60,2,82,11,130
60,10,141,1,46
0,11,154,10,14
0,5,61,11,93
0,2,73,11,121
60,5,26,11,76
60,2,73,11,92
60,11,38,5,128
0,1,134,5,26
0,5,7,6,150
0,2,73,11,39
60,3,98,5,61
60,9,148,6,29
60,5,7,9,112
0,5,102,1,1
60,5,128,11,76
60,11,117,1,47
0,5,128,11,38
0,9,13,3,58
0,6,65,1,5
60,9,148,6,29
0,11,38,5,26
60,1,47,10,142
0,11,21,5,128
60,3,90,5,144
60,7,85,11,154
0,9,148,3,98
60,9,100,3,75
60,6,152,5,32
0,11,117,3,31
0,1,155,11,48
60,8,106,2,87
60,2,87,11,24
60,11,38,5,11
60,1,96,6,88
60,1,118,11,93
60,6,40,1,56
60,5,63,1,134
0,11,33,1,1
60,10,141,6,143
0,5,140,6,150
0,5,102,11,83
0,1,134,5,37
0,2,116,11,121
60,1,138,6,65
0,1,138,6,152
60,3,90,5,67
0,5,135,1,96
60,1,96,5,67
0,1,64,6,40
60,11,83,1,137
0,11,45,1,46
60,5,7,6,88
0,5,115,3,35
0,5,7,6,29
60,2,73,8,59
0,7,70,11,62
0,2,73,11,92
0,5,128,11,21
0,5,102,1,56
60,5,102,1,137
0,7,43,11,20
0,11,38,5,63
60,1,96,6,156
60,5,37,11,21
60,10,141,1,47
0,5,115,3,98
60,6,156,1,66
60,11,93,1,118
0,0,91,9,13
0,11,93,1,1
60,1,47,10,141
60,2,34,8,111
0,11,24,8,106
60,2,73,11,121
0,5,97,1,96
60,1,56,5,32
60,1,64,6,40
60,11,86,1,137
60,6,156,1,64
0,5,102,11,93
0,5,128,6,88
60,1,5,6,156
60,5,128,11,4
0,5,115,3,98
0,5,135,11,48
60,9,113,3,19
0,1,96,6,27
60,2,105,11,121
60,5,26,1,1
0,11,38,5,102
60,1,137,10,14
0,9,112,6,152
0,5,17,1,118
0,7,43,11,154
0,1,47,11,154
60,11,62,5,63
60,5,135,11,76
60,2,116,11,108
0,6,27,1,96
60,8,59,2,116
0,1,103,11,48
60,11,76,5,114
0,5,32,6,152
0,9,148,3,18
0,1,118,11,92
0,5,67,9,148
0,9,112,5,7
0,11,92,7,94
60,1,155,5,102
0,11,76,5,128
60,5,7,6,88
0,7,109,11,145
60,1,1,11,117
0,1,96,5,78
60,9,36,3,159
0,5,51,6,150
60,9,112,3,90
60,5,63,11,38
0,11,38,5,102
60,1,138,6,88
0,3,58,9,100
60,1,89,10,141
0,1,56,6,156
60,0,157,9,52
0,5,144,3,35
60,11,76,5,11
0,5,128,11,38
60,11,108,2,87
0,11,38,7,85
60,11,38,5,128
60,11,48,5,37
0,11,38,5,128
60,1,96,6,88
0,6,152,1,96
60,5,51,1,56
60,5,128,11,38
0,5,63,11,38
0,1,47,10,141
0,9,148,6,152
0,5,67,6,29
0,8,146,2,82
0,9,100,3,58
60,10,141,11,62
0,6,27,5,17
0,3,125,5,128
60,5,114,1,96
0,6,156,1,138
0,7,60,1,47
60,8,153,5,128
60,11,39,2,126
60,3,84,5,119
60,11,76,5,17
0,5,135,11,93
60,1,96,6,152
0,1,64,6,156
0,10,141,1,16
0,11,38,5,37
0,1,1,11,117
60,1,56,5,135
60,7,60,10,141
0,5,51,6,29
0,11,24,2,87
60,1,1,11,21
0,11,76,5,128
60,0,124,6,6
60,5,135,1,138
0,1,56,11,38
0,11,154,1,46
0,11,24,1,16
60,10,141,1,66
60,2,10,8,57
60,10,141,1,16
0,11,39,5,78
60,6,143,4,30
60,5,37,11,76
60,0,157,9,131
0,6,152,5,140
0,11,39,2,10
0,5,17,1,56
0,5,26,1,56
60,1,66,11,93
0,8,59,2,126
0,11,48,1,155
60,5,128,6,104
0,6,40,5,17
60,11,76,5,63
60,5,102,1,118
0,5,63,11,38
0,9,148,3,19
0,1,96,6,27
60,10,141,1,47
60,1,96,5,17
0,6,40,5,17
60,5,140,11,38
0,5,128,11,38
60,5,78,1,118
0,11,48,1,46
0,4,30,6,104
0,5,147,11,38
60,2,87,11,145
60,11,117,5,26
0,1,56,6,40
0,5,37,11,4
60,6,27,1,96
0,5,51,1,118
60,10,14,1,89
60,5,11,11,38
0,11,121,2,34
0,1,89,10,141
60,11,48,1,1
0,7,43,11,45
0,0,157,6,6
0,5,115,3,90
0,1,1,10,141
60,6,156,1,16
0,0,124,6,81
60,3,98,9,148
60,7,85,11,62
0,5,54,11,39
0,5,128,11,38
0,5,128,11,38
0,10,142,1,103
60,5,140,6,40
0,10,68,4,110
60,1,89,11,4
60,3,18,5,115
60,1,56,5,17
0,5,54,3,90
0,1,66,11,38
60,5,26,11,4
60,5,147,11,92
60,6,88,0,122
60,5,51,1,96
60,1,96,5,140
0,1,64,6,143
60,11,93,5,26
0,11,76,5,63
60,6,150,5,97
60,10,141,6,143
0,5,51,6,29
0,10,149,1,47
60,11,38,5,0
0,1,138,6,40
0,1,56,6,40
60,6,150,0,124
60,2,73,11,21
60,8,59,2,82
60,5,32,6,152
60,1,96,5,37
0,5,51,6,88
60,9,148,3,84
60,5,140,1,56
0,6,88,5,7
0,5,17,1,138
0,1,1,11,48
60,11,4,1,1
0,6,27,5,114
0,5,7,1,56
0,10,142,1,103
0,5,17,1,96
0,6,27,5,37
60,11,83,1,1
60,1,66,5,17
60,3,18,5,54
0,1,64,6,156
0,0,25,6,104
60,3,18,11,130
60,3,90,5,0
0,5,78,1,118
60,6,40,1,56
0,11,86,7,85
0,6,44,4,139
60,7,77,10,149
60,5,102,11,117
0,10,141,11,83
0,11,38,5,102
60,3,98,5,54
60,1,118,5,114
0,1,96,5,26
0,1,56,11,38
0,11,62,1,137
0,4,30,1,5
60,11,62,7,43
0,11,39,1,138
0,1,56,5,78
0,1,56,5,17
0,6,88,0,124
0,0,79,6,6
0,11,38,5,128
60,5,11,11,93
0,5,102,1,1
60,1,66,11,21
0,5,17,6,40
60,5,102,1,134
0,4,30,6,120
0,5,128,11,38
0,11,154,1,46
0,0,91,6,81
0,7,60,11,154
60,5,7,6,29
0,1,96,6,27
60,6,88,1,96
0,6,27,1,56
60,11,130,5,37
0,11,24,5,11
0,8,57,2,55
60,5,51,6,150
0,5,144,3,98
60,5,144,1,96
60,11,76,5,119
60,3,99,5,115
0,0,124,9,112
60,1,47,11,83
0,1,103,6,143
60,5,63,11,130
0,5,115,3,84
0,5,37,11,21
0,11,48,5,26
0,3,18,5,54
0,4,151,1,46
0,11,39,2,73
60,1,47,10,141
60,5,128,11,38
0,3,18,5,61
0,8,59,2,10
60,5,140,6,150
60,5,140,6,81
60,5,128,11,108
0,11,93,5,37
60,11,83,1,137
60,1,47,11,62
60,6,156,1,16
0,11,38,5,128
0,0,25,6,152
0,1,1,11,83
60,11,108,2,87
0,6,123,1,64
0,5,61,11,38
60,9,148,5,115
0,11,38,5,11
0,1,137,11,33
60,9,100,3,75
60,7,109,2,42
60,5,7,3,84
60,5,7,3,35
0,5,128,11,76
0,5,135,11,48
60,11,38,5,144
60,11,130,5,102
0,11,76,5,11
0,1,155,5,78
60,1,47,10,14
0,3,98,5,63
60,5,61,11,38
0,1,56,5,17
60,1,96,5,17
60,1,134,5,17
60,5,140,0,79
0,6,88,3,84
60,11,38,5,128
60,11,121,2,10
0,11,76,5,61
60,10,141,1,89
0,1,47,4,151
0,1,118,5,37
0,11,48,1,138
60,1,138,5,17
60,6,65,1,138
60,6,40,5,17
60,6,88,9,148
60,11,93,5,102
0,6,40,1,138
0,11,76,5,128
60,3,53,9,36
60,1,56,5,135
60,1,1,11,48
60,2,73,11,24
0,5,135,6,27
60,3,127,9,13
0,3,35,5,54
60,10,141,1,155
0,1,47,11,83
0,2,10,11,145
0,5,67,1,138
0,1,5,6,156
60,5,26,6,27
60,6,27,1,96
0,1,56,5,140
60,3,90,5,7
60,5,37,11,76
0,6,152,9,148
0,5,63,11,76
60,6,29,5,147
60,8,59,11,108
60,5,102,11,76
0,5,128,11,38
60,1,155,5,114
0,5,32,11,76
0,1,66,11,33
0,1,103,10,142
0,5,17,1,134
0,5,51,1,96
60,5,140,1,96
60,9,100,3,125
60,11,21,5,128
0,11,76,5,17
0,1,47,10,141
0,10,141,1,89
60,5,115,3,84
60,1,118,5,114
60,7,43,11,92
60,5,114,11,108
0,7,70,1,46
60,5,128,11,38
60,11,38,5,37
0,5,61,3,98
60,5,128,11,38
60,5,51,6,29
0,5,102,1,96
60,1,96,5,37
60,11,38,5,128
60,6,88,1,96
60,3,35,5,119
0,2,73,11,121
0,0,2,6,152
60,11,76,5,11
0,4,30,6,44
60,5,63,11,76
0,11,76,5,37
0,1,66,6,156
0,5,67,11,38
60,1,46,10,14
0,5,0,3,84
60,5,7,6,88
60,11,93,1,118
60,5,128,11,38
60,11,38,5,61
60,11,83,1,47
60,6,156,1,64
60,7,60,10,149
60,5,63,11,38
0,5,37,6,6
60,5,51,9,112
60,1,89,11,48
60,9,71,3,9
60,5,119,11,38
60,5,63,11,38
60,1,16,5,26
60,1,47,10,149
60,1,118,11,33
60,5,51,6,152
0,3,84,5,115
0,1,96,6,88
0,11,20,2,73
0,5,11,9,52
0,6,29,5,67
60,6,27,1,96
60,1,1,5,102
60,1,56,5,32
0,6,40,5,17
0,6,27,5,51
0,2,82,8,59
0,1,96,5,51
0,1,96,5,135
0,5,102,11,38
60,5,144,3,18
0,5,135,6,40
60,5,67,3,84
0,3,90,6,29
60,1,118,5,102
0,11,38,5,128
0,1,155,6,40
0,5,102,1,1
0,5,115,3,98
0,4,30,10,142
60,6,27,1,96
0,6,44,5,11
60,1,47,11,83
60,5,17,1,134
60,5,78,1,66
60,11,76,5,102
0,5,78,11,93
0,5,144,3,18
0,5,11,11,38
60,11,39,2,116
0,11,38,5,61
0,1,96,5,17
0,5,128,11,38
0,6,29,9,95
60,1,16,6,27
0,9,49,0,41
0,11,24,2,87
0,3,90,5,115
60,5,144,6,29
0,1,66,6,156
60,11,108,2,116
60,6,152,9,49
60,3,18,5,119
0,10,14,1,47
0,10,141,1,1
60,9,52,0,124
60,11,93,0,124
0,3,31,5,128
60,8,59,2,34
0,5,37,11,38
0,5,140,1,96
60,1,134,5,135
60,5,37,11,38
60,1,46,11,45
0,11,21,1,103
60,5,128,11,38
60,11,38,5,63
60,11,93,5,37
0,9,112,6,88
0,5,114,3,127
0,1,96,6,27
0,11,38,5,128
60,9,112,0,124
60,6,156,1,134
0,5,128,11,48
0,11,93,5,37
0,1,96,6,40
0,6,143,4,80
60,5,115,3,18
0,1,16,6,156
0,5,102,11,33
60,11,121,2,116
0,11,76,5,11
0,1,118,5,78
60,11,76,5,61
0,5,144,6,88
0,9,13,3,53
60,10,142,1,47
60,5,11,11,38
0,10,28,7,70
0,11,38,5,63
60,3,18,5,115
0,5,128,11,38
0,11,39,2,73
60,8,59,2,82
0,5,17,1,66
60,3,99,5,128
60,5,102,11,76
0,11,38,5,128
0,3,84,6,88
0,5,61,3,98
0,5,128,11,76
60,5,102,11,117
0,5,51,1,66
0,5,37,11,38
60,9,100,3,9
0,5,51,1,134
0,5,26,11,93
0,11,62,7,60
0,11,62,1,46
60,5,51,11,38
60,11,93,5,114
0,1,56,6,40
0,9,13,0,91
60,6,44,0,124
60,11,21,1,118
0,1,46,10,14
0,5,128,11,158
60,8,59,2,34
60,11,130,5,128
0,5,37,11,93
60,1,96,5,135
0,1,47,4,110
60,1,56,5,51
60,1,1,11,21
60,11,38,3,99
0,8,59,2,82
0,11,38,5,17
60,5,37,11,38
0,11,38,5,128
60,5,11,11,76
0,1,96,5,78
60,2,82,11,39
0,5,97,11,76
0,11,76,5,63
60,6,27,0,157
0,5,78,1,118
60,7,60,11,145
60,1,89,10,141
60,2,116,11,121
0,5,7,9,112
60,2,82,8,111
60,6,120,1,16
0,6,27,1,96
0,5,37,11,93
60,10,141,1,66
0,9,148,5,7
0,5,37,11,38
60,11,93,5,102
0,1,138,6,40
60,5,26,1,96
60,10,141,1,89
0,11,86,5,128
0,5,61,11,38
60,3,31,11,21
60,3,35,9,148
60,11,38,5,37
60,5,11,11,76
60,5,140,6,88
60,9,36,0,157
60,1,137,11,83
0,6,143,1,64
60,5,78,1,1
60,5,67,3,84
0,1,47,11,62
60,5,102,11,33
60,3,98,5,0
0,1,118,11,38
60,5,67,1,96
60,1,134,5,32
0,5,51,6,150
60,5,17,1,16
0,11,76,5,32
0,5,32,6,29
60,11,154,2,87
0,3,18,5,0
60,6,156,5,102
60,11,38,5,114
60,6,29,3,90
0,11,38,5,63
60,1,56,5,135
0,11,92,2,73
60,11,38,5,114
0,11,158,5,128
0,6,150,5,51
0,11,48,1,118
60,1,5,6,156
60,5,61,11,130
0,5,26,11,76
60,3,84,5,115
60,5,78,1,96
60,5,63,11,38
60,1,103,10,14
60,11,21,5,128
0,2,73,1,137
60,6,88,5,67
60,5,128,11,39
60,11,21,5,128
0,11,48,5,17
60,1,138,5,135
60,11,145,2,87
60,1,66,6,156
60,5,51,1,66
60,10,101,4,151
0,1,89,5,17
0,6,27,5,51
60,1,47,10,141
60,11,62,1,46
0,9,148,5,144
60,5,63,11,76
0,2,87,11,121
0,9,148,3,98
60,6,27,1,96
0,5,17,1,89
0,9,131,0,124
