Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
0,11,21,11,21
60,5,67,5,26
0,1,1,5,51
0,2,87,8,59
60,1,96,5,17
0,1,89,1,66
60,1,66,14,66
60,2,73,13,108
60,11,38,5,37
60,5,128,12,11
0,3,18,-1,90
60,2,116,-1,106
60,5,17,1,56
0,11,158,11,38
60,5,147,12,32
0,0,22,-1,124
60,5,63,5,11
0,3,75,-1,99
0,5,0,12,119
60,1,134,12,51
0,1,96,12,17
60,9,148,15,29
60,5,51,14,96
0,11,38,13,76
0,11,21,5,128
0,11,93,5,17
0,9,112,-1,52
60,11,39,1,1
60,11,20,13,20
60,5,32,12,135
60,11,154,13,33
0,1,66,12,26
0,4,30,4,151
60,11,93,11,93
0,2,126,11,108
0,5,32,12,114
60,1,64,14,5
60,1,46,13,145
0,5,78,5,135
60,5,115,12,54
0,6,150,-1,41
0,5,7,6,27
0,11,145,11,20
60,5,63,12,11
0,11,76,12,37
60,11,38,13,38
60,5,63,12,128
0,11,38,13,21
60,3,75,3,99
60,3,35,3,90
0,11,38,1,118
60,11,24,13,108
0,11,21,5,11
0,2,3,2,82
60,5,63,12,147
0,11,48,11,33
60,11,117,13,48
0,11,62,13,20
0,5,140,0,25
0,5,128,12,78
60,5,115,5,128
0,7,85,-1,77
0,11,48,11,48
60,5,128,12,128
0,1,138,14,16
60,5,135,12,135
60,0,41,-1,79
60,6,88,6,150
60,11,39,11,145
0,1,1,14,118
0,11,130,11,38
60,1,89,1,16
60,11,38,5,63
60,1,46,11,45
0,11,92,11,21
0,5,114,5,61
60,6,40,1,155
0,1,89,-1,141
0,1,89,5,78
0,5,147,5,114
60,5,26,14,134
0,5,144,5,119
60,11,33,11,83
60,5,63,12,61
0,11,21,11,92
0,5,11,13,38
0,5,54,-1,98
60,5,32,12,140
60,5,0,12,0
60,5,144,6,88
60,1,47,1,46
0,1,64,14,155
0,11,33,11,76
60,11,38,12,63
60,11,38,13,33
60,11,38,13,76
60,5,128,5,128
0,5,51,5,67
0,3,58,-1,58
0,5,51,15,40
60,3,18,-1,99
60,2,73,13,39
60,5,140,15,27
0,5,0,-1,84
60,5,26,11,76
60,6,156,15,143
0,11,24,7,109
60,6,152,6,152
0,2,126,-1,82
0,0,157,0,157
60,11,38,13,93
0,0,124,-1,157
0,5,0,3,99
60,5,78,12,78
0,11,20,13,92
0,3,90,-1,19
0,1,138,1,5
60,1,46,1,137
60,11,24,11,20
60,2,10,-1,116
0,9,148,6,27
0,5,51,5,135
0,11,93,13,76
0,8,59,-1,87
0,5,67,12,7
0,11,33,11,86
60,5,78,5,26
60,1,89,1,66
60,2,126,13,158
60,11,38,11,158
0,11,21,3,125
0,11,121,2,82
60,5,144,5,97
60,1,89,1,118
60,5,115,12,119
0,11,76,13,4
0,5,114,11,76
60,11,38,13,76
0,5,61,5,119
60,1,96,12,67
60,1,16,15,156
60,5,147,12,128
0,3,90,5,7
60,1,16,14,103
0,11,145,11,33
0,1,47,1,47
60,3,127,5,54
0,5,67,5,67
0,9,148,15,88
60,1,138,1,134
60,6,29,3,19
60,11,154,13,86
0,3,19,3,127
60,3,9,-1,31
0,11,154,11,108
0,5,78,11,38
0,5,78,11,93
60,1,47,1,155
0,1,118,5,37
0,5,11,5,61
0,11,158,13,158
60,11,154,13,62
0,5,128,12,26
60,7,60,-1,105
60,9,112,12,7
0,5,114,12,11
0,1,16,14,118
0,6,27,5,140
0,11,48,12,102
0,11,21,13,20
0,5,114,13,38
0,11,83,13,93
0,0,25,6,104
0,11,38,11,93
0,5,114,1,96
0,11,130,5,11
60,3,90,-1,90
60,10,142,14,47
60,11,21,13,117
60,2,82,-1,59
0,1,47,1,103
0,1,138,14,5
0,11,48,11,62
0,3,35,5,115
60,0,25,0,79
0,1,47,14,137
0,5,140,15,150
60,1,103,1,47
0,1,66,14,16
0,10,141,14,1
0,1,47,1,1
60,7,43,7,70
60,2,116,11,20
0,3,99,-1,99
60,11,24,-1,73
0,6,88,5,7
60,6,27,14,96
60,6,152,6,29
60,1,134,12,17
60,5,54,-1,18
60,5,0,5,0
0,1,56,14,134
60,2,73,2,73
0,2,87,2,126
60,1,5,14,64
60,11,130,12,37
0,6,152,15,152
60,5,63,5,128
60,5,115,12,115
60,0,41,0,157
0,0,2,-1,157
60,7,85,13,108
60,5,135,12,97
0,5,17,1,118
0,5,11,5,37
60,11,92,11,130
60,2,10,-1,126
0,5,102,12,11
60,11,108,11,39
0,9,13,-1,159
60,11,48,1,89
0,1,137,1,134
0,3,9,-1,75
0,7,94,1,137
0,5,128,11,76
60,1,66,14,118
0,5,11,5,115
60,5,97,12,0
0,2,87,2,87
60,5,128,13,21
60,7,60,-1,43
0,11,62,14,137
0,5,67,15,29
0,11,38,14,134
0,11,38,11,21
60,1,64,6,40
60,6,27,15,27
60,3,84,3,98
60,3,19,3,84
60,1,118,11,158
0,2,73,11,24
0,5,144,-1,84
60,1,5,1,16
60,9,148,-1,112
60,1,66,13,21
60,5,51,6,88
60,11,130,13,158
60,11,145,14,47
0,5,144,3,90
60,11,21,11,4
60,1,138,14,155
60,5,114,11,38
60,11,158,13,24
60,1,66,1,134
60,2,116,2,116
0,11,38,12,128
0,1,64,1,155
0,5,32,5,144
0,11,38,13,38
0,5,61,11,38
60,5,115,5,97
0,1,118,13,48
0,2,87,-1,116
60,5,119,3,99
60,5,63,13,38
0,5,140,12,135
60,5,63,5,0
0,5,17,6,150
60,1,137,11,86
60,11,158,11,108
60,2,10,-1,10
60,6,152,6,44
0,5,147,11,38
0,5,63,13,76
0,2,126,2,116
60,11,76,12,37
0,1,118,13,38
60,5,37,12,0
60,11,45,13,108
0,7,77,7,60
60,1,56,1,64
0,0,22,-1,25
0,6,104,15,44
0,1,1,1,47
60,5,26,13,93
60,2,73,-1,73
0,6,143,4,110
0,2,3,2,3
60,5,63,5,128
60,4,72,4,23
0,5,144,12,144
60,1,89,11,21
0,2,73,-1,116
60,1,89,14,134
0,5,119,3,18
60,5,67,5,51
0,5,115,-1,18
0,3,18,12,115
0,6,88,12,97
0,1,134,1,96
60,5,115,-1,35
0,2,126,2,126
60,5,67,5,11
60,11,38,13,130
60,11,21,11,38
0,6,88,15,150
0,3,18,-1,98
0,1,56,5,32
0,11,76,12,128
60,5,51,5,128
60,5,135,1,118
60,11,21,11,93
0,5,32,5,97
60,0,2,-1,91
0,9,13,3,159
60,11,93,14,118
0,11,24,13,4
60,11,38,12,128
60,1,118,14,56
60,5,128,13,93
60,11,130,5,128
60,1,1,14,89
60,3,127,3,58
0,1,118,1,138
60,11,38,11,93
60,0,25,0,157
60,0,157,0,25
60,11,76,13,38
0,1,118,1,134
0,5,102,13,93
0,5,114,12,128
60,5,37,12,11
60,1,134,14,96
0,1,1,14,66
0,5,26,11,48
60,5,128,11,4
60,5,128,11,38
60,5,7,12,7
0,1,5,14,47
60,5,67,5,135
60,6,156,14,16
0,5,54,3,84
60,1,66,1,66
60,6,40,15,65
0,3,98,3,98
0,5,135,12,51
0,2,10,2,73
0,11,121,13,39
60,1,47,14,46
0,3,90,-1,98
0,6,65,15,104
0,5,114,12,54
60,2,73,-1,73
0,5,102,5,37
60,9,112,6,29
0,1,16,10,141
0,5,135,13,21
0,11,38,11,93
60,11,86,11,92
0,5,128,5,128
60,1,118,1,47
0,9,148,-1,90
60,11,92,13,4
0,5,63,5,144
60,11,38,13,38
60,5,128,12,114
60,5,67,15,88
0,5,140,1,56
0,5,78,12,135
60,11,24,13,92
0,5,51,12,97
60,5,17,14,155
60,5,32,11,76
0,5,140,6,104
0,5,67,5,26
0,5,97,12,32
60,1,1,14,66
0,11,92,11,38
60,5,102,5,147
60,11,117,11,158
60,9,100,9,95
60,2,87,2,116
60,11,38,14,134
0,1,137,1,118
0,5,11,12,147
60,5,67,12,67
0,3,99,-1,99
0,5,51,12,144
60,11,158,13,76
0,6,29,6,27
60,5,128,5,63
60,1,47,13,48
60,5,7,5,144
60,11,158,11,24
60,7,60,7,77
60,1,46,1,89
0,11,83,11,4
0,11,76,12,37
60,5,61,5,114
0,6,156,6,65
0,5,11,15,29
0,5,67,5,67
0,2,73,13,24
0,5,97,5,0
60,3,18,5,115
60,6,152,15,27
0,1,103,1,155
0,5,144,12,26
60,2,34,-1,82
0,8,57,2,82
60,1,66,1,134
60,11,93,11,48
0,3,99,-1,125
0,11,83,13,62
60,5,63,11,76
60,10,141,14,1
0,1,89,14,89
60,5,119,12,61
0,5,17,12,140
60,6,88,6,88
60,3,18,3,18
0,5,32,5,135
60,2,73,2,73
0,6,156,14,155
0,5,67,12,67
60,8,146,-1,126
0,11,33,11,24
60,5,78,13,48
60,5,147,-1,18
0,5,51,6,152
60,9,95,5,67
0,6,150,12,144
60,3,99,3,18
0,5,67,5,144
0,0,157,-1,157
60,11,38,13,76
60,5,115,3,31
60,1,66,14,134
60,0,124,6,29
0,11,38,13,38
0,2,116,2,34
60,5,37,12,0
0,11,38,12,63
60,11,24,13,154
0,1,64,14,103
60,11,24,-1,109
60,5,128,11,130
60,1,103,11,48
0,10,141,10,142
0,5,11,12,128
0,11,93,11,38
0,6,88,15,152
0,11,130,11,21
0,11,39,13,130
0,1,16,-1,141
60,1,66,1,66
0,5,114,12,144
0,11,20,7,109
60,6,27,12,135
0,0,157,9,131
60,1,5,10,141
60,1,89,11,117
0,5,102,1,96
0,5,128,11,76
60,5,37,13,76
60,1,118,1,5
0,1,47,14,47
0,3,18,12,115
0,1,66,14,56
60,11,48,5,17
60,5,17,5,135
60,5,102,5,26
60,1,96,6,27
0,1,46,13,24
60,11,62,1,89
60,5,11,12,26
0,1,1,13,4
0,1,118,14,118
0,5,0,5,115
60,5,63,5,63
60,2,82,-1,82
60,1,96,12,17
0,11,93,1,134
60,11,76,5,37
60,2,73,11,154
60,11,38,13,158
0,11,38,11,24
0,3,18,3,98
0,5,128,13,38
60,1,5,14,89
60,5,78,5,102
60,1,96,1,56
60,5,67,12,114
0,5,51,5,51
60,10,107,-1,14
60,5,0,12,115
60,1,138,14,138
60,5,51,5,140
60,5,119,5,54
60,5,61,5,11
60,11,93,12,102
0,7,70,10,14
60,11,24,13,121
0,2,82,-1,87
0,2,10,-1,116
60,5,17,1,1
60,1,66,13,48
0,5,144,12,67
0,1,118,1,118
60,2,10,2,87
0,5,11,5,114
60,5,119,5,144
0,11,86,13,24
60,5,67,12,144
60,11,121,2,10
0,5,128,11,38
60,5,37,13,38
60,5,17,13,93
60,5,115,5,144
0,1,47,-1,68
0,5,37,14,118
0,2,10,-1,73
60,9,148,15,29
0,11,92,13,86
0,5,61,12,144
60,4,72,-1,110
0,11,21,11,48
0,11,39,11,38
60,11,38,5,128
60,5,78,1,118
60,9,113,-1,58
60,6,27,15,27
60,11,38,11,4
60,2,73,11,121
0,5,147,12,63
60,11,21,5,97
0,5,78,14,96
60,3,99,-1,31
0,2,116,-1,87
0,6,27,1,96
0,5,140,12,51
0,5,37,5,147
60,11,130,11,130
0,1,155,14,66
60,11,121,2,116
60,5,61,12,37
0,5,114,12,11
60,0,25,0,157
0,3,90,-1,127
60,1,134,1,155
60,1,118,14,56
60,2,82,2,73
60,6,88,6,81
0,5,135,12,97
0,8,59,2,87
60,1,134,14,96
60,4,72,4,72
60,6,40,1,138
60,0,157,9,52
0,5,7,-1,95
0,11,38,14,134
60,1,56,5,78
0,5,51,12,147
60,11,38,11,76
0,11,145,13,4
60,1,118,12,78
60,11,38,13,117
60,0,157,-1,122
60,3,90,5,115
60,11,24,13,121
60,11,86,11,92
0,6,156,6,156
0,3,31,3,58
60,5,26,13,38
60,11,39,5,97
60,5,11,5,63
60,3,18,12,54
0,1,16,5,26
60,11,38,5,37
0,11,4,11,86
60,6,150,9,112
0,11,62,14,1
60,3,18,5,144
0,9,100,-1,71
60,1,47,1,47
60,11,38,12,128
0,11,83,13,83
60,5,119,-1,98
60,11,158,11,117
0,6,81,15,88
60,6,150,6,150
0,3,75,3,75
0,5,37,15,156
0,5,0,12,26
60,5,144,9,148
0,2,73,-1,55
60,6,156,14,138
0,11,20,-1,60
60,2,10,-1,116
60,1,89,1,89
0,2,116,-1,73
60,6,81,15,150
0,5,144,5,32
60,0,124,0,124
0,9,113,-1,53
0,5,11,12,114
60,1,16,1,56
60,2,87,-1,87
60,3,18,5,0
60,1,47,-1,14
60,11,33,1,137
60,5,119,12,115
0,4,72,4,69
60,11,83,11,62
0,1,118,1,66
0,5,32,12,32
0,11,154,13,154
0,5,37,11,38
60,1,64,1,16
60,11,38,11,24
0,11,121,11,39
60,1,137,14,47
0,5,97,5,17
60,11,4,13,62
0,5,97,5,115
0,1,103,14,155
0,5,114,5,32
60,11,62,11,83
0,11,117,5,26
60,11,21,13,38
60,6,88,6,88
0,11,145,13,24
60,2,87,2,116
0,1,118,1,134
0,11,38,13,117
60,2,34,2,82
0,11,62,1,46
0,1,47,1,155
60,5,67,5,147
0,9,112,6,29
60,5,128,11,38
0,11,48,13,48
60,7,60,7,43
0,1,137,13,33
60,5,67,5,67
60,0,41,0,41
60,5,97,14,56
0,5,17,1,1
0,3,99,3,31
60,1,155,14,16
0,5,0,5,51
0,1,66,1,16
60,11,108,12,37
60,5,17,12,17
60,5,54,3,90
0,11,38,13,38
60,1,96,1,56
0,5,115,3,98
60,6,27,12,140
0,2,10,11,121
0,1,96,12,147
60,11,38,1,96
0,1,1,5,102
60,5,102,11,93
60,6,88,6,27
0,2,73,11,108
0,0,157,-1,157
0,5,135,12,51
0,11,76,11,38
60,6,150,9,49
0,11,108,13,38
60,0,157,0,157
60,5,37,12,102
0,9,13,9,36
60,1,89,14,1
60,1,66,6,44
0,2,42,13,121
60,3,75,3,99
0,2,73,13,39
60,6,156,15,120
0,1,89,1,47
60,5,144,12,67
0,5,51,14,96
60,1,56,14,66
60,2,73,13,130
60,1,64,14,89
60,11,145,11,24
60,1,16,1,103
0,11,38,13,21
60,11,76,13,76
0,0,124,-1,124
60,5,102,5,102
60,1,103,14,47
60,2,87,8,59
60,11,4,11,158
0,2,42,2,73
60,11,45,11,4
60,1,96,15,88
60,1,1,14,155
0,5,128,11,38
0,1,103,14,16
0,5,63,5,11
0,11,33,14,118
0,5,51,1,96
0,11,48,11,33
0,6,150,6,152
0,11,38,13,4
60,1,5,15,40
0,11,38,5,54
60,1,118,1,66
0,5,128,5,128
60,3,31,5,61
0,5,11,11,130
60,0,41,-1,41
60,1,96,5,140
60,11,117,13,38
0,1,46,11,154
0,3,98,12,144
0,7,109,11,121
0,5,11,5,114
60,2,116,2,87
0,5,61,12,32
0,3,35,-1,19
0,5,97,-1,18
0,5,32,5,32
60,1,96,5,17
60,6,27,5,78
60,2,116,-1,116
60,5,128,11,76
60,5,128,11,38
0,1,118,14,134
0,11,48,1,89
60,5,128,13,76
0,3,75,-1,75
0,5,114,12,0
60,9,13,9,71
60,5,135,5,144
0,1,16,1,47
0,2,105,2,116
60,0,124,-1,157
60,1,118,12,78
0,1,64,14,56
0,5,147,5,51
0,9,36,-1,13
0,3,84,5,7
60,11,38,13,154
0,1,118,1,1
0,5,128,5,37
60,5,78,1,118
60,6,143,14,64
60,11,45,13,145
0,1,46,11,4
0,6,27,12,114
60,1,118,14,66
60,3,35,13,38
60,5,147,12,11
0,11,33,12,102
0,11,4,13,86
60,11,38,11,76
0,5,114,12,61
60,11,93,13,130
0,5,128,5,78
0,11,108,12,37
60,1,96,1,56
60,11,38,13,158
60,11,117,11,38
60,1,89,14,137
0,6,44,6,143
0,5,144,12,32
0,11,121,13,121
60,11,76,13,38
0,11,21,11,38
0,11,4,5,37
60,5,11,12,26
60,6,44,15,44
0,9,112,15,29
60,11,38,1,16
0,11,121,11,145
0,6,27,14,96
0,11,117,13,76
60,1,16,1,134
0,11,62,11,62
60,6,156,1,138
0,11,38,12,128
0,5,11,5,32
60,11,38,13,108
60,1,96,15,27
0,5,140,1,96
0,5,63,3,18
0,11,20,11,121
0,2,82,13,121
0,1,155,5,26
0,6,156,6,44
0,1,118,13,33
0,1,56,5,102
0,1,138,6,156
0,2,82,-1,82
60,9,131,0,91
60,2,10,11,39
0,1,47,14,47
0,9,36,-1,159
0,5,114,11,76
0,1,46,13,62
0,5,17,14,134
0,3,84,12,54
0,1,46,13,83
0,5,61,5,11
0,6,143,15,143
0,11,24,-1,73
60,4,72,-1,72
60,0,157,0,124
0,6,88,6,40
60,5,61,13,38
60,5,7,5,67
60,0,157,0,157
0,4,72,4,72
0,11,45,11,62
60,5,128,12,63
60,11,38,11,38
60,5,128,12,26
60,5,135,14,96
0,1,66,14,46
0,9,148,6,88
0,5,11,12,11
0,5,144,12,144
0,11,45,11,83
0,11,117,13,39
0,5,67,12,17
60,11,93,13,38
0,5,11,5,11
60,1,56,12,97
0,0,124,15,44
60,5,61,5,147
60,3,125,3,125
60,6,44,15,104
60,3,125,3,75
0,6,29,-1,148
60,5,7,6,29
60,5,51,1,96
0,5,78,5,97
60,5,128,11,38
60,6,29,-1,90
0,11,117,11,39
0,2,73,13,20
0,3,31,-1,125
60,1,96,14,96
0,0,136,-1,72
60,1,56,15,156
0,11,38,13,38
0,0,2,-1,157
60,11,158,5,128
60,1,89,1,66
0,7,60,-1,77
60,2,42,11,121
60,1,46,14,118
60,11,48,13,93
60,11,86,13,92
60,6,88,6,156
60,11,48,11,48
0,5,128,11,93
0,11,76,12,37
0,5,51,5,26
0,11,76,13,4
60,5,114,5,114
0,11,38,12,128
0,11,38,11,154
60,11,121,13,45
60,9,71,9,13
60,5,128,12,147
0,11,62,13,62
0,1,66,12,78
0,1,56,1,64
60,1,103,1,47
60,11,92,2,73
60,1,47,-1,141
0,5,0,5,147
60,1,5,1,155
0,6,152,6,150
60,11,93,12,102
0,1,66,14,66
60,5,37,11,38
60,11,45,1,46
60,11,93,13,38
0,11,38,12,11
0,5,37,5,11
60,0,79,0,157
0,11,39,11,20
0,6,88,12,140
0,11,38,11,38
0,1,96,14,16
60,0,25,-1,157
60,5,32,13,38
60,11,45,-1,70
60,11,62,10,141
60,5,140,1,96
60,5,78,1,118
0,0,157,-1,2
60,1,56,14,96
0,1,64,15,156
0,1,66,14,5
60,1,118,14,1
60,6,44,6,120
0,1,66,1,66
60,11,20,11,86
0,1,137,14,47
0,5,51,11,130
0,1,5,1,16
60,1,89,13,48
0,11,130,13,145
60,1,155,1,47
0,1,5,6,156
0,0,25,-1,124
60,11,21,13,76
60,10,68,10,68
0,1,118,15,156
60,10,141,10,14
0,1,1,14,64
60,1,138,14,118
0,7,60,11,92
0,9,52,-1,52
60,5,0,5,144
0,5,17,14,56
0,5,119,5,61
60,5,128,5,128
0,1,56,12,51
0,7,70,7,60
60,5,128,5,63
60,5,37,5,37
60,11,117,11,38
0,1,118,14,66
60,5,102,13,38
60,11,24,13,121
60,11,48,1,134
60,5,97,12,61
0,7,70,7,77
0,5,37,11,38
60,11,38,12,128
0,5,63,5,61
0,3,75,-1,75
60,11,38,13,38
60,5,115,12,115
0,11,38,13,86
60,0,157,0,157
60,5,115,3,35
0,1,89,14,16
60,11,38,5,128
60,3,99,-1,99
60,11,21,12,97
60,11,130,11,145
0,5,144,12,67
0,1,66,5,51
0,1,56,1,96
60,8,57,7,12
0,11,48,1,1
60,11,4,1,118
0,5,135,12,51
60,1,56,14,96
0,0,122,0,124
60,5,102,11,38
0,9,100,9,148
60,1,96,6,27
60,11,38,12,128
0,5,51,1,96
60,11,24,13,24
0,11,38,13,38
0,5,37,12,37
0,1,64,1,16
60,0,124,-1,49
60,11,24,11,33
60,5,144,5,67
60,9,36,9,95
60,1,96,12,135
60,11,4,11,121
60,11,92,12,63
60,5,78,5,78
60,6,156,15,40
60,3,31,3,75
0,5,144,5,97
0,3,18,-1,98
0,11,33,13,39
60,1,118,13,93
0,11,154,13,154
60,5,17,14,118
0,5,11,12,97
60,5,135,5,17
60,9,36,-1,112
60,5,135,14,96
60,5,0,12,67
60,5,144,5,97
0,1,64,1,64
0,1,89,-1,141
60,1,1,14,1
60,2,3,2,55
0,11,38,11,38
60,1,64,14,64
60,11,38,5,63
0,2,10,-1,34
60,5,26,11,76
0,1,16,11,48
0,10,68,-1,14
0,6,29,15,150
60,11,158,11,4
60,1,66,10,141
0,0,2,-1,124
0,2,116,-1,87
0,5,128,11,39
60,5,102,11,93
60,5,11,1,56
60,2,73,-1,73
0,5,128,11,158
0,5,102,11,117
60,3,35,-1,148
60,0,25,0,41
60,0,124,15,152
0,1,96,5,135
60,11,145,13,145
0,6,27,5,51
0,5,54,11,21
0,11,130,13,93
0,1,47,13,83
0,6,123,14,155
0,1,96,1,66
60,5,147,12,63
0,1,96,15,88
60,11,117,5,128
60,9,13,9,52
0,5,37,11,93
0,6,27,14,56
0,5,119,12,147
0,8,146,-1,59
0,1,118,12,17
0,11,21,5,37
0,6,44,6,44
60,1,118,14,66
60,2,10,-1,10
0,5,32,1,56
0,1,134,14,16
0,3,84,5,67
0,6,88,5,140
0,1,89,14,89
0,5,7,12,67
60,6,29,-1,91
60,2,73,2,73
60,1,134,5,102
60,11,20,13,20
0,3,75,-1,75
0,4,72,15,44
0,1,134,12,32
60,11,38,5,63
0,5,128,12,63
60,1,64,1,155
0,1,155,14,134
0,5,114,5,63
60,5,17,1,96
0,11,121,13,121
0,9,148,15,29
0,5,67,14,96
60,5,128,13,38
0,11,38,12,63
0,2,116,-1,73
60,3,75,3,75
0,11,93,13,130
60,5,140,5,32
0,11,45,14,46
0,1,137,1,66
60,11,33,13,4
60,11,38,11,62
60,10,141,13,62
0,5,144,3,98
60,6,27,12,97
0,11,154,11,45
0,1,89,1,118
0,11,39,5,97
0,0,157,0,124
60,1,89,14,103
0,6,152,12,140
60,5,78,12,51
0,5,51,1,96
0,9,52,3,19
0,1,134,1,134
0,11,38,13,21
0,5,140,14,96
0,5,17,12,128
60,0,124,-1,124
60,11,93,5,67
0,9,95,9,148
60,5,17,5,51
0,9,113,0,124
0,1,118,1,1
0,1,66,14,118
0,1,134,12,78
60,5,67,12,7
60,3,98,5,115
60,3,84,-1,84
0,3,18,5,54
60,5,97,11,38
0,11,38,12,11
60,1,56,14,56
0,11,92,11,24
0,1,138,6,40
0,11,117,14,1
0,11,145,11,62
0,11,38,13,39
0,5,135,12,114
60,5,119,5,114
60,11,21,13,38
0,11,145,13,33
0,1,16,14,134
60,1,103,14,66
0,11,39,11,38
60,1,155,12,102
60,6,29,6,150
0,1,138,6,152
0,11,38,5,128
60,5,17,1,118
60,5,114,12,114
0,5,0,12,26
60,5,78,12,135
60,5,128,5,63
60,5,128,11,108
60,11,24,13,108
0,5,78,5,135
0,5,63,12,63
0,6,150,9,112
60,10,141,1,64
0,11,38,13,38
0,1,89,1,89
0,6,27,12,51
0,11,38,11,145
60,2,105,2,34
60,6,150,9,49
60,11,83,11,21
60,2,34,2,82
60,11,117,11,86
0,5,119,12,115
0,1,64,1,5
0,1,89,1,16
60,11,21,11,154
60,9,49,-1,124
0,11,4,13,86
60,1,64,14,16
0,5,63,11,38
60,11,76,13,38
60,1,46,11,33
60,6,65,6,44
60,6,29,3,84
0,3,31,3,99
0,5,63,12,61
0,3,90,5,115
60,5,135,5,102
0,0,124,-1,100
0,5,128,5,26
0,1,1,12,26
0,5,11,11,38
60,0,41,-1,157
0,1,89,14,47
0,5,115,12,144
60,11,48,13,33
60,11,24,13,92
0,5,115,12,115
0,1,5,14,155
60,11,33,11,33
0,11,93,13,38
0,1,134,14,138
0,11,45,1,46
60,1,64,1,134
60,11,39,11,130
0,6,29,5,51
0,5,54,5,147
60,5,63,5,63
60,2,73,2,73
0,11,154,1,47
0,5,67,5,140
0,6,27,6,29
60,11,158,13,117
60,0,157,0,124
60,5,102,11,38
60,11,38,11,39
0,6,156,15,44
0,5,119,5,115
60,3,53,-1,31
60,1,137,13,62
60,5,128,13,38
0,11,130,11,92
0,11,24,11,38
60,11,158,13,38
60,8,111,8,106
0,5,144,12,115
0,1,64,1,155
60,0,157,0,2
0,11,117,12,97
60,7,60,14,47
60,1,103,1,103
60,2,87,8,59
60,11,4,11,108
0,4,72,-1,151
0,11,38,5,11
0,11,38,11,86
60,5,67,12,67
60,5,54,12,119
0,2,73,-1,116
60,11,38,11,38
0,11,93,5,119
60,1,134,12,11
60,5,128,13,76
60,5,54,5,115
60,11,145,13,38
0,5,119,15,29
0,11,24,1,56
60,11,48,13,48
60,11,76,13,92
60,5,144,-1,19
0,5,135,14,64
60,6,88,15,81
0,2,10,2,87
0,1,47,-1,142
0,3,90,3,19
60,11,117,11,83
60,1,118,1,137
0,11,21,0,157
0,2,116,2,105
60,2,116,-1,105
0,0,124,-1,124
0,11,83,11,38
0,7,60,-1,60
60,5,51,12,32
60,11,38,5,11
0,3,98,5,144
60,11,48,13,86
60,11,38,11,76
0,1,89,14,103
60,5,63,5,114
0,1,134,14,118
60,5,119,13,38
0,11,117,13,21
60,11,145,13,145
0,5,140,1,96
0,5,67,6,88
0,11,38,13,158
60,11,108,13,39
60,11,83,11,62
60,11,39,11,158
0,5,37,12,37
0,5,128,11,38
60,5,119,12,115
60,11,39,13,24
60,1,1,1,1
0,5,63,12,128
60,5,115,12,144
0,11,39,-1,87
60,1,118,15,40
0,1,134,12,102
0,5,17,14,46
60,11,24,11,86
60,3,99,-1,99
60,5,63,5,97
0,1,103,14,89
60,11,45,1,89
0,5,115,-1,35
0,6,40,6,156
0,5,78,5,102
60,11,158,13,158
60,5,11,12,147
60,5,37,5,128
60,3,35,5,115
0,1,134,5,78
60,2,87,-1,73
60,1,56,1,64
0,11,93,12,102
0,3,127,3,90
60,11,48,11,92
0,2,116,2,73
60,1,46,14,89
0,8,59,11,24
0,4,72,4,74
0,5,37,12,11
0,1,56,14,155
0,11,24,11,20
0,1,134,1,89
0,11,39,13,38
0,5,37,12,63
0,1,103,1,103
60,5,17,1,118
0,5,119,5,37
0,6,156,5,26
60,0,157,-1,79
60,1,103,14,1
60,11,62,13,83
60,1,155,-1,141
60,1,89,1,16
0,4,72,4,72
60,5,115,3,125
60,11,4,13,24
0,5,97,14,118
0,5,11,12,135
0,5,7,5,67
60,5,61,5,147
60,6,27,12,140
0,6,29,-1,148
60,3,58,3,31
60,5,128,12,78
0,5,128,5,63
0,1,47,10,141
0,1,5,14,5
60,11,20,11,121
60,11,21,13,33
60,11,130,11,21
60,6,29,6,29
60,1,118,1,1
60,3,18,-1,98
0,11,48,14,137
60,5,147,5,61
60,1,137,13,62
0,5,128,14,1
0,1,103,1,47
60,6,44,6,44
0,11,38,12,37
0,6,152,15,152
0,11,38,13,21
0,6,40,15,44
0,6,120,6,44
60,1,89,15,156
0,7,133,7,60
60,5,11,5,37
0,5,17,5,78
60,5,0,3,98
0,6,40,6,152
60,1,138,1,138
0,5,0,12,128
0,3,18,-1,98
0,2,82,8,153
0,9,113,15,29
0,8,57,-1,82
60,5,78,5,135
0,11,154,13,86
60,1,1,11,21
60,5,78,13,130
60,5,54,12,63
0,5,102,5,128
60,11,62,11,86
0,6,88,6,104
60,5,61,12,119
60,5,11,11,4
0,11,130,11,130
0,11,38,5,102
60,1,118,13,86
60,5,147,5,119
60,5,128,11,38
60,5,63,13,76
60,5,97,12,114
60,6,29,9,148
60,0,124,-1,2
60,5,102,12,135
0,1,138,13,38
60,10,68,14,47
0,11,86,13,130
0,1,96,12,51
0,3,53,-1,90
0,1,47,1,155
60,6,29,5,140
0,6,88,15,27
60,7,43,11,86
60,1,5,14,103
0,5,11,11,38
60,5,115,3,90
60,6,40,6,156
0,1,118,14,89
0,5,128,12,128
0,11,154,13,20
0,11,33,11,62
60,5,115,3,98
0,2,34,-1,73
0,1,138,14,155
60,5,128,13,38
60,1,137,11,38
60,0,157,0,124
0,11,86,13,38
0,3,99,-1,98
60,11,21,11,48
0,11,76,11,38
0,11,76,-1,75
