Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
0,14,22,30,124
60,27,63,27,11
0,28,75,9,99
0,12,0,12,119
60,29,134,29,51
0,29,96,29,17
60,24,148,2,29
60,29,51,29,96
0,27,38,27,76
0,27,21,27,128
0,27,93,29,17
0,13,112,13,52
60,0,39,8,1
60,19,20,19,20
60,29,32,29,135
60,18,154,18,33
0,15,66,8,26
0,7,30,25,151
60,27,93,27,93
0,16,126,0,108
0,29,32,12,114
60,15,64,15,5
60,5,46,19,145
0,8,78,29,135
60,12,115,12,54
0,2,150,1,41
0,24,7,2,27
0,19,145,19,20
60,27,63,27,11
0,27,76,27,37
60,27,38,27,38
60,27,63,27,128
0,27,38,27,21
60,28,75,9,99
60,24,35,24,90
0,27,38,8,118
60,19,24,0,108
0,27,21,27,11
0,16,3,16,82
60,27,63,12,147
0,8,48,18,33
60,0,117,8,48
0,18,62,19,20
0,29,140,30,25
0,27,128,8,78
60,12,115,27,128
0,31,85,10,77
0,8,48,8,48
60,27,128,27,128
0,15,138,15,16
60,29,135,29,135
60,1,41,30,79
60,2,88,2,150
60,0,39,19,145
0,8,1,8,118
0,27,130,27,38
60,5,89,15,16
60,27,38,27,63
60,5,46,19,45
0,0,92,27,21
0,12,114,12,61
60,15,40,15,155
0,5,89,5,141
0,5,89,8,78
0,12,147,12,114
60,8,26,29,134
0,12,144,12,119
60,18,33,18,83
60,27,63,12,61
0,27,21,0,92
0,27,11,27,38
0,12,54,9,98
60,29,32,29,140
60,12,0,12,0
60,12,144,2,88
60,5,47,5,46
0,15,64,15,155
0,18,33,27,76
60,27,38,27,63
60,27,38,18,33
60,27,38,27,76
60,27,128,27,128
0,29,51,29,67
0,6,58,6,58
0,29,51,15,40
60,9,18,9,99
60,19,73,0,39
60,29,140,2,27
0,12,0,24,84
60,8,26,27,76
60,15,156,7,143
0,19,24,19,109
60,2,152,2,152
0,16,126,16,82
0,30,157,30,157
60,27,38,27,93
0,30,124,30,157
0,12,0,9,99
60,8,78,8,78
0,19,20,0,92
0,24,90,24,19
0,15,138,15,5
60,5,46,18,137
60,19,24,19,20
60,16,10,11,116
0,24,148,2,27
0,29,51,29,135
0,27,93,27,76
0,4,59,16,87
0,29,67,24,7
0,18,33,0,86
60,8,78,8,26
60,5,89,15,66
60,16,126,0,158
60,27,38,0,158
0,27,21,28,125
0,19,121,16,82
60,12,144,12,97
60,5,89,8,118
60,12,115,12,119
0,27,76,0,4
0,12,114,27,76
60,27,38,27,76
0,12,61,12,119
60,29,96,29,67
60,15,16,15,156
60,12,147,27,128
0,24,90,24,7
60,15,16,5,103
0,19,145,18,33
0,5,47,5,47
60,9,127,12,54
0,29,67,29,67
0,24,148,2,88
60,15,138,29,134
60,2,29,24,19
60,18,154,0,86
0,24,19,9,127
60,6,9,28,31
0,18,154,0,108
0,8,78,27,38
0,8,78,27,93
60,5,47,15,155
0,8,118,27,37
0,27,11,12,61
0,0,158,0,158
60,18,154,18,62
0,27,128,8,26
60,10,60,11,105
60,13,112,24,7
0,12,114,27,11
0,15,16,8,118
0,2,27,29,140
0,8,48,8,102
0,27,21,19,20
0,12,114,27,38
0,18,83,27,93
0,30,25,20,104
0,27,38,27,93
0,12,114,29,96
0,27,130,27,11
60,24,90,24,90
60,26,142,5,47
60,27,21,0,117
60,16,82,4,59
0,5,47,5,103
0,15,138,15,5
0,8,48,18,62
0,24,35,12,115
60,30,25,30,79
0,5,47,18,137
0,29,140,2,150
60,5,103,5,47
0,15,66,15,16
0,5,141,8,1
0,5,47,8,1
60,10,43,10,70
60,11,116,19,20
0,9,99,9,99
60,19,24,19,73
0,2,88,24,7
60,2,27,29,96
60,2,152,2,29
60,29,134,29,17
60,12,54,9,18
60,12,0,12,0
0,29,56,29,134
60,19,73,19,73
0,16,87,16,126
60,15,5,15,64
60,27,130,27,37
0,2,152,2,152
60,27,63,27,128
60,12,115,12,115
60,1,41,30,157
0,30,2,30,157
60,31,85,0,108
60,29,135,12,97
0,29,17,8,118
0,27,11,27,37
60,0,92,27,130
60,16,10,16,126
0,8,102,27,11
60,0,108,0,39
0,22,13,6,159
60,8,48,5,89
0,18,137,29,134
0,6,9,28,75
0,31,94,18,137
0,27,128,27,76
60,15,66,8,118
0,27,11,12,115
60,12,97,12,0
0,16,87,16,87
60,27,128,27,21
60,10,60,10,43
0,18,62,18,137
0,29,67,2,29
0,27,38,29,134
0,27,38,27,21
60,15,64,15,40
60,2,27,2,27
60,24,84,9,98
60,24,19,24,84
60,8,118,0,158
0,19,73,19,24
0,12,144,24,84
60,15,5,15,16
60,24,148,13,112
60,15,66,27,21
60,29,51,2,88
60,27,130,0,158
60,19,145,5,47
0,12,144,24,90
60,27,21,0,4
60,15,138,15,155
60,12,114,27,38
60,0,158,19,24
60,15,66,29,134
60,11,116,11,116
0,27,38,27,128
0,15,64,15,155
0,29,32,12,144
0,27,38,27,38
0,12,61,27,38
60,12,115,12,97
0,8,118,8,48
0,16,87,11,116
60,12,119,9,99
60,27,63,27,38
0,29,140,29,135
60,27,63,12,0
0,29,17,2,150
60,18,137,0,86
60,0,158,0,108
60,16,10,16,10
60,2,152,20,44
0,12,147,27,38
0,27,63,27,76
0,16,126,11,116
60,27,76,27,37
0,8,118,27,38
60,27,37,12,0
60,19,45,0,108
0,10,77,10,60
60,29,56,15,64
0,14,22,30,25
0,20,104,20,44
0,8,1,5,47
60,8,26,27,93
60,19,73,19,73
0,7,143,3,110
0,16,3,16,3
60,27,63,27,128
60,3,72,3,23
0,12,144,12,144
60,5,89,27,21
0,19,73,11,116
60,5,89,29,134
0,12,119,9,18
60,29,67,29,51
0,12,115,9,18
0,9,18,12,115
0,2,88,12,97
0,29,134,29,96
60,12,115,24,35
0,16,126,16,126
60,29,67,27,11
60,27,38,27,130
60,27,21,27,38
0,2,88,2,150
0,9,18,9,98
0,29,56,29,32
0,27,76,27,128
60,29,51,27,128
60,29,135,8,118
60,27,21,27,93
0,29,32,12,97
60,30,2,1,91
0,22,13,6,159
60,27,93,8,118
0,19,24,0,4
60,27,38,27,128
60,8,118,29,56
60,27,128,27,93
60,27,130,27,128
60,8,1,5,89
60,9,127,6,58
0,8,118,15,138
60,27,38,27,93
60,30,25,30,157
60,30,157,30,25
60,27,76,27,38
0,8,118,29,134
0,8,102,27,93
0,12,114,27,128
60,27,37,27,11
60,29,134,29,96
0,8,1,15,66
0,8,26,8,48
60,27,128,0,4
60,27,128,27,38
60,24,7,24,7
0,15,5,5,47
60,29,67,29,135
60,15,156,15,16
0,12,54,24,84
60,15,66,15,66
60,15,40,7,65
0,9,98,9,98
0,29,135,29,51
0,16,10,19,73
0,19,121,0,39
60,5,47,5,46
0,24,90,9,98
0,7,65,20,104
0,12,114,12,54
60,19,73,19,73
0,8,102,27,37
60,13,112,2,29
0,15,16,5,141
0,29,135,27,21
0,27,38,27,93
60,0,86,0,92
0,27,128,27,128
60,8,118,5,47
0,24,148,24,90
60,0,92,0,4
0,27,63,12,144
60,27,38,27,38
60,27,128,12,114
60,29,67,2,88
0,29,140,29,56
0,8,78,29,135
60,19,24,0,92
0,29,51,12,97
60,29,17,15,155
60,29,32,27,76
0,29,140,20,104
0,29,67,8,26
0,12,97,29,32
60,8,1,15,66
0,0,92,27,38
60,8,102,12,147
60,0,117,0,158
60,22,100,13,95
60,16,87,11,116
60,27,38,29,134
0,18,137,8,118
0,27,11,12,147
60,29,67,29,67
0,9,99,9,99
0,29,51,12,144
60,0,158,27,76
0,2,29,2,27
60,27,128,27,63
60,5,47,8,48
60,24,7,12,144
60,0,158,19,24
60,10,60,10,77
60,5,46,5,89
0,18,83,0,4
0,27,76,27,37
60,12,61,12,114
0,15,156,7,65
0,27,11,2,29
0,29,67,29,67
0,19,73,19,24
0,12,97,12,0
60,9,18,12,115
60,2,152,2,27
0,5,103,15,155
0,12,144,8,26
60,4,34,16,82
0,4,57,16,82
60,15,66,29,134
60,27,93,8,48
0,9,99,28,125
0,18,83,18,62
60,27,63,27,76
60,5,141,8,1
0,5,89,5,89
60,12,119,12,61
0,29,17,29,140
60,2,88,2,88
60,9,18,9,18
0,29,32,29,135
60,19,73,19,73
0,15,156,15,155
0,29,67,29,67
60,23,146,16,126
0,18,33,19,24
60,8,78,8,48
60,12,147,9,18
0,29,51,2,152
60,13,95,29,67
0,2,150,12,144
60,9,99,9,18
0,29,67,12,144
0,30,157,30,157
60,27,38,27,76
60,12,115,28,31
60,15,66,29,134
60,30,124,2,29
0,27,38,27,38
0,11,116,4,34
60,27,37,12,0
0,27,38,27,63
60,19,24,18,154
0,15,64,5,103
60,19,24,19,109
60,27,128,27,130
60,5,103,8,48
0,5,141,26,142
0,27,11,27,128
0,27,93,27,38
0,2,88,2,152
0,27,130,27,21
0,0,39,27,130
0,15,16,5,141
60,15,66,15,66
0,12,114,12,144
0,19,20,19,109
60,2,27,29,135
0,30,157,1,131
60,15,5,5,141
60,5,89,0,117
0,8,102,29,96
0,27,128,27,76
60,27,37,27,76
60,8,118,15,5
0,5,47,5,47
0,9,18,12,115
0,15,66,29,56
60,8,48,29,17
60,29,17,29,135
60,8,102,8,26
60,29,96,2,27
0,5,46,19,24
60,18,62,5,89
60,27,11,8,26
0,8,1,0,4
0,8,118,8,118
0,12,0,12,115
60,27,63,27,63
60,16,82,16,82
60,29,96,29,17
0,27,93,29,134
60,27,76,27,37
60,19,73,18,154
60,27,38,0,158
0,27,38,19,24
0,9,18,9,98
0,27,128,27,38
60,15,5,5,89
60,8,78,8,102
60,29,96,29,56
60,29,67,12,114
0,29,51,29,51
60,26,107,5,14
60,12,0,12,115
60,15,138,15,138
60,29,51,29,140
60,12,119,12,54
60,12,61,27,11
60,27,93,8,102
0,10,70,5,14
60,19,24,19,121
0,16,82,16,87
0,16,10,11,116
60,29,17,8,1
60,15,66,8,48
0,12,144,29,67
0,8,118,8,118
60,16,10,16,87
0,27,11,12,114
60,12,119,12,144
0,0,86,19,24
60,29,67,12,144
60,19,121,16,10
0,27,128,27,38
60,27,37,27,38
60,29,17,27,93
60,12,115,12,144
0,5,47,25,68
0,27,37,8,118
0,16,10,19,73
60,24,148,2,29
0,0,92,0,86
0,12,61,12,144
60,3,72,3,110
0,27,21,8,48
0,0,39,27,38
60,27,38,27,128
60,8,78,8,118
60,13,113,6,58
60,2,27,2,27
60,27,38,0,4
60,19,73,19,121
0,12,147,27,63
60,27,21,12,97
0,8,78,29,96
60,9,99,28,31
0,11,116,16,87
0,2,27,29,96
0,29,140,29,51
0,27,37,12,147
60,27,130,27,130
0,15,155,15,66
60,19,121,11,116
60,12,61,27,37
0,12,114,27,11
60,30,25,30,157
0,24,90,9,127
60,29,134,15,155
60,8,118,29,56
60,16,82,19,73
60,2,88,20,81
0,29,135,12,97
0,4,59,16,87
60,29,134,29,96
60,3,72,3,72
60,15,40,15,138
60,30,157,13,52
0,24,7,13,95
0,27,38,29,134
60,29,56,8,78
0,29,51,12,147
60,27,38,27,76
0,19,145,0,4
60,8,118,8,78
60,27,38,0,117
60,30,157,17,122
60,24,90,12,115
60,19,24,19,121
60,0,86,0,92
0,15,156,15,156
0,28,31,6,58
60,8,26,27,38
60,0,39,12,97
60,27,11,27,63
60,9,18,12,54
0,15,16,8,26
60,27,38,27,37
0,0,4,0,86
60,2,150,13,112
0,18,62,8,1
60,9,18,12,144
0,22,100,22,71
60,5,47,5,47
60,27,38,27,128
0,18,83,18,83
60,12,119,9,98
60,0,158,0,117
0,20,81,2,88
60,2,150,2,150
0,28,75,28,75
0,27,37,15,156
0,12,0,8,26
60,12,144,24,148
0,19,73,16,55
60,15,156,15,138
0,19,20,10,60
60,16,10,11,116
60,5,89,5,89
0,11,116,19,73
60,20,81,2,150
0,12,144,29,32
60,30,124,30,124
0,13,113,9,53
0,27,11,12,114
60,15,16,29,56
60,16,87,16,87
60,9,18,12,0
60,5,47,5,14
60,18,33,18,137
60,12,119,12,115
0,3,72,21,69
60,18,83,18,62
0,8,118,15,66
0,29,32,29,32
0,18,154,18,154
0,27,37,27,38
60,15,64,15,16
60,27,38,19,24
0,19,121,0,39
60,18,137,5,47
0,12,97,29,17
60,0,4,18,62
0,12,97,12,115
0,5,103,15,155
0,12,114,29,32
60,18,62,18,83
0,0,117,8,26
60,27,21,27,38
60,2,88,2,88
0,19,145,19,24
60,16,87,11,116
0,8,118,29,134
0,27,38,0,117
60,4,34,16,82
0,18,62,5,46
0,5,47,15,155
60,29,67,12,147
0,13,112,2,29
60,27,128,27,38
0,8,48,8,48
60,10,60,10,43
0,18,137,18,33
60,29,67,29,67
60,1,41,1,41
60,12,97,29,56
0,29,17,8,1
0,9,99,28,31
60,15,155,15,16
0,12,0,29,51
0,15,66,15,16
60,0,108,27,37
60,29,17,29,17
60,12,54,24,90
0,27,38,27,38
60,29,96,29,56
0,12,115,9,98
60,2,27,29,140
0,16,10,19,121
0,29,96,12,147
60,27,38,29,96
0,8,1,8,102
60,8,102,27,93
60,2,88,2,27
0,19,73,0,108
0,30,157,30,157
0,29,135,29,51
0,27,76,27,38
60,2,150,13,49
0,0,108,27,38
60,30,157,30,157
60,27,37,8,102
0,22,13,22,36
60,5,89,8,1
60,15,66,20,44
0,11,42,19,121
60,28,75,9,99
0,19,73,0,39
60,15,156,7,120
0,5,89,5,47
60,12,144,29,67
0,29,51,29,96
60,29,56,15,66
60,19,73,27,130
60,15,64,5,89
60,19,145,19,24
60,15,16,5,103
0,27,38,27,21
60,27,76,27,76
0,30,124,30,124
60,8,102,8,102
60,5,103,5,47
60,16,87,4,59
60,0,4,0,158
0,11,42,19,73
60,19,45,0,4
60,29,96,2,88
60,8,1,15,155
0,27,128,27,38
0,5,103,15,16
0,27,63,27,11
0,18,33,8,118
0,29,51,29,96
0,8,48,18,33
0,2,150,2,152
0,27,38,0,4
60,15,5,15,40
0,27,38,12,54
60,8,118,15,66
0,27,128,27,128
60,28,31,12,61
0,27,11,27,130
60,1,41,1,41
60,29,96,29,140
60,0,117,27,38
0,5,46,18,154
0,9,98,12,144
0,19,109,19,121
0,27,11,12,114
60,11,116,16,87
0,12,61,29,32
0,24,35,24,19
0,12,97,9,18
0,29,32,29,32
60,29,96,29,17
60,2,27,8,78
60,11,116,11,116
60,27,128,27,76
60,27,128,27,38
0,8,118,29,134
0,8,48,5,89
60,27,128,27,76
0,28,75,28,75
0,12,114,12,0
60,22,13,22,71
60,29,135,12,144
0,15,16,5,47
0,11,105,11,116
60,30,124,30,157
60,8,118,8,78
0,15,64,29,56
0,12,147,29,51
0,22,36,22,13
0,24,84,24,7
60,27,38,18,154
0,8,118,8,1
0,27,128,27,37
60,8,78,8,118
60,7,143,15,64
60,19,45,19,145
0,5,46,0,4
0,2,27,12,114
60,8,118,15,66
60,24,35,27,38
60,12,147,27,11
0,18,33,8,102
0,0,4,0,86
60,27,38,27,76
0,12,114,12,61
60,27,93,27,130
0,27,128,8,78
0,0,108,27,37
60,29,96,29,56
60,27,38,0,158
60,0,117,27,38
60,5,89,18,137
0,20,44,7,143
0,12,144,29,32
0,19,121,19,121
60,27,76,27,38
0,27,21,27,38
0,0,4,27,37
60,27,11,8,26
60,20,44,20,44
0,13,112,2,29
60,27,38,15,16
0,19,121,19,145
0,2,27,29,96
0,0,117,27,76
60,15,16,29,134
0,18,62,18,62
60,15,156,15,138
0,27,38,27,128
0,27,11,29,32
60,27,38,0,108
60,29,96,2,27
0,29,140,29,96
0,27,63,9,18
0,19,20,19,121
0,16,82,19,121
0,15,155,8,26
0,15,156,20,44
0,8,118,18,33
0,29,56,8,102
0,15,138,15,156
0,16,82,16,82
60,1,131,1,91
60,16,10,0,39
0,5,47,5,47
0,22,36,6,159
0,12,114,27,76
0,5,46,18,62
0,29,17,29,134
0,24,84,12,54
0,5,46,18,83
0,12,61,27,11
0,7,143,7,143
0,19,24,19,73
60,3,72,3,72
60,30,157,30,124
0,2,88,15,40
60,12,61,27,38
60,24,7,29,67
60,30,157,30,157
0,3,72,3,72
0,19,45,18,62
60,27,128,27,63
60,27,38,27,38
60,27,128,8,26
60,29,135,29,96
0,15,66,5,46
0,24,148,2,88
0,27,11,27,11
0,12,144,12,144
0,19,45,18,83
0,0,117,0,39
0,29,67,29,17
60,27,93,27,38
0,27,11,27,11
60,29,56,12,97
0,30,124,20,44
60,12,61,12,147
60,28,125,28,125
60,20,44,20,104
60,28,125,28,75
0,2,29,24,148
60,24,7,2,29
60,29,51,29,96
0,8,78,12,97
60,27,128,27,38
60,2,29,24,90
0,0,117,0,39
0,19,73,19,20
0,28,31,28,125
60,29,96,29,96
0,14,136,3,72
60,29,56,15,156
0,27,38,27,38
0,30,2,30,157
60,0,158,27,128
60,5,89,15,66
0,10,60,10,77
60,11,42,19,121
60,5,46,8,118
60,8,48,27,93
60,0,86,0,92
60,2,88,15,156
60,8,48,8,48
0,27,128,27,93
0,27,76,27,37
0,29,51,8,26
0,27,76,0,4
60,12,114,12,114
0,27,38,27,128
0,27,38,18,154
60,19,121,19,45
60,22,71,22,13
60,27,128,12,147
0,18,62,18,62
0,15,66,8,78
0,29,56,15,64
60,5,103,5,47
60,0,92,19,73
60,5,47,5,141
0,12,0,12,147
60,15,5,15,155
0,2,152,2,150
60,27,93,8,102
0,15,66,15,66
60,27,37,27,38
60,19,45,5,46
60,27,93,27,38
0,27,38,27,11
0,27,37,27,11
60,30,79,30,157
0,0,39,19,20
0,2,88,29,140
0,27,38,27,38
0,29,96,15,16
60,30,25,30,157
60,29,32,27,38
60,19,45,10,70
60,18,62,5,141
60,29,140,29,96
60,8,78,8,118
0,30,157,30,2
60,29,56,29,96
0,15,64,15,156
0,15,66,15,5
60,8,118,8,1
60,20,44,7,120
0,15,66,15,66
60,19,20,0,86
0,18,137,5,47
0,29,51,27,130
0,15,5,15,16
60,5,89,8,48
0,27,130,19,145
60,15,155,5,47
0,15,5,15,156
0,30,25,30,124
60,27,21,27,76
60,25,68,25,68
0,8,118,15,156
60,5,141,5,14
0,8,1,15,64
60,15,138,8,118
0,10,60,0,92
0,13,52,13,52
60,12,0,12,144
0,29,17,29,56
0,12,119,12,61
60,27,128,27,128
0,29,56,29,51
0,10,70,10,60
60,27,128,27,63
60,27,37,27,37
60,0,117,27,38
0,8,118,15,66
60,8,102,27,38
60,19,24,19,121
60,8,48,29,134
60,12,97,12,61
0,10,70,10,77
0,27,37,27,38
60,27,38,27,128
0,27,63,12,61
0,28,75,28,75
60,27,38,27,38
60,12,115,12,115
0,27,38,0,86
60,30,157,30,157
60,12,115,24,35
0,5,89,15,16
60,27,38,27,128
60,9,99,9,99
60,27,21,12,97
60,27,130,19,145
0,12,144,29,67
0,15,66,29,51
0,29,56,29,96
60,4,57,10,12
0,8,48,8,1
60,0,4,8,118
0,29,135,29,51
60,29,56,29,96
0,17,122,30,124
60,8,102,27,38
0,22,100,24,148
60,29,96,2,27
60,27,38,27,128
0,29,51,29,96
60,19,24,19,24
0,27,38,27,38
0,27,37,27,37
0,15,64,15,16
60,30,124,13,49
60,19,24,18,33
60,12,144,29,67
60,22,36,13,95
60,29,96,29,135
60,0,4,19,121
60,0,92,27,63
60,8,78,8,78
60,15,156,15,40
60,28,31,28,75
0,12,144,12,97
0,9,18,9,98
0,18,33,0,39
60,8,118,27,93
0,18,154,18,154
60,29,17,8,118
0,27,11,12,97
60,29,135,29,17
60,22,36,13,112
60,29,135,29,96
60,12,0,29,67
60,12,144,12,97
0,15,64,15,64
0,5,89,5,141
60,8,1,8,1
60,16,3,16,55
0,27,38,27,38
60,15,64,15,64
60,27,38,27,63
0,16,10,4,34
60,8,26,27,76
0,15,16,8,48
0,25,68,5,14
0,2,29,2,150
60,0,158,0,4
60,15,66,5,141
0,30,2,30,124
0,11,116,16,87
0,27,128,0,39
60,8,102,27,93
60,27,11,29,56
60,19,73,19,73
0,27,128,0,158
0,8,102,0,117
60,24,35,24,148
60,30,25,1,41
60,30,124,2,152
0,29,96,29,135
60,19,145,19,145
0,2,27,29,51
0,12,54,27,21
0,27,130,27,93
0,5,47,18,83
0,20,123,15,155
0,29,96,15,66
60,12,147,27,63
0,29,96,2,88
60,0,117,27,128
60,22,13,13,52
0,27,37,27,93
0,2,27,29,56
0,12,119,12,147
0,23,146,4,59
0,8,118,29,17
0,27,21,27,37
0,20,44,20,44
60,8,118,15,66
60,16,10,16,10
0,29,32,29,56
0,29,134,15,16
0,24,84,29,67
0,2,88,29,140
0,5,89,5,89
0,24,7,29,67
60,2,29,1,91
60,19,73,19,73
60,29,134,8,102
60,19,20,19,20
0,28,75,28,75
0,3,72,20,44
0,29,134,29,32
60,27,38,27,63
0,27,128,27,63
60,15,64,15,155
0,15,155,29,134
0,12,114,27,63
60,29,17,29,96
0,19,121,19,121
0,24,148,2,29
0,29,67,29,96
60,27,128,27,38
0,27,38,27,63
0,11,116,19,73
60,28,75,28,75
0,27,93,27,130
60,29,140,29,32
0,19,45,5,46
0,18,137,15,66
60,18,33,0,4
60,27,38,18,62
60,5,141,18,62
0,12,144,9,98
60,2,27,12,97
0,18,154,19,45
0,5,89,8,118
0,0,39,12,97
0,30,157,30,124
60,5,89,5,103
0,2,152,29,140
60,8,78,29,51
0,29,51,29,96
0,13,52,24,19
0,29,134,29,134
0,27,38,27,21
0,29,140,29,96
0,29,17,27,128
60,30,124,30,124
60,27,93,29,67
0,13,95,24,148
60,29,17,29,51
0,13,113,30,124
0,8,118,8,1
0,15,66,8,118
0,29,134,8,78
60,29,67,24,7
60,9,98,12,115
60,24,84,24,84
0,9,18,12,54
60,12,97,27,38
0,27,38,27,11
60,29,56,29,56
0,0,92,19,24
0,15,138,15,40
0,0,117,8,1
0,19,145,18,62
0,27,38,0,39
0,29,135,12,114
60,12,119,12,114
60,27,21,27,38
0,19,145,18,33
0,15,16,29,134
60,5,103,15,66
0,0,39,27,38
60,15,155,8,102
60,2,29,2,150
0,15,138,2,152
0,27,38,27,128
60,29,17,8,118
60,12,114,12,114
0,12,0,8,26
60,8,78,29,135
60,27,128,27,63
60,27,128,0,108
60,19,24,0,108
0,8,78,29,135
0,27,63,27,63
0,2,150,13,112
60,5,141,15,64
0,27,38,27,38
0,5,89,5,89
0,2,27,29,51
0,27,38,19,145
60,11,105,4,34
60,2,150,13,49
60,18,83,27,21
60,4,34,16,82
60,0,117,0,86
0,12,119,12,115
0,15,64,15,5
0,5,89,15,16
60,27,21,18,154
60,13,49,30,124
0,0,4,0,86
60,15,64,15,16
0,27,63,27,38
60,27,76,27,38
60,5,46,18,33
60,7,65,20,44
60,2,29,24,84
0,28,31,9,99
0,27,63,12,61
0,24,90,12,115
60,29,135,8,102
0,30,124,22,100
0,27,128,8,26
0,8,1,8,26
0,27,11,27,38
60,1,41,30,157
0,5,89,5,47
0,12,115,12,144
60,8,48,18,33
60,19,24,0,92
0,12,115,12,115
0,15,5,15,155
60,18,33,18,33
0,27,93,27,38
0,29,134,15,138
0,19,45,5,46
60,15,64,29,134
60,0,39,27,130
0,2,29,29,51
0,12,54,12,147
60,27,63,27,63
60,19,73,19,73
0,18,154,5,47
0,29,67,29,140
0,2,27,2,29
60,0,158,0,117
60,30,157,30,124
60,8,102,27,38
60,27,38,0,39
0,15,156,20,44
0,12,119,12,115
60,9,53,28,31
60,18,137,18,62
60,27,128,27,38
0,27,130,0,92
0,19,24,27,38
60,0,158,27,38
60,23,111,23,106
0,12,144,12,115
0,15,64,15,155
60,30,157,30,2
0,0,117,12,97
60,10,60,5,47
60,5,103,5,103
60,16,87,4,59
60,0,4,0,108
0,3,72,25,151
0,27,38,27,11
0,27,38,0,86
60,29,67,29,67
60,12,54,12,119
0,19,73,11,116
60,27,38,27,38
0,27,93,12,119
60,29,134,27,11
60,27,128,27,76
60,12,54,12,115
60,19,145,27,38
0,12,119,2,29
0,19,24,29,56
60,8,48,8,48
60,27,76,0,92
60,12,144,24,19
0,29,135,15,64
60,2,88,20,81
0,16,10,16,87
0,5,47,26,142
0,24,90,24,19
60,0,117,18,83
60,8,118,18,137
0,27,21,30,157
0,11,116,11,105
60,11,116,11,105
0,30,124,30,124
0,18,83,27,38
0,10,60,10,60
60,29,51,29,32
60,27,38,27,11
0,9,98,12,144
60,8,48,0,86
60,27,38,27,76
0,5,89,5,103
60,27,63,12,114
0,29,134,8,118
60,12,119,27,38
0,0,117,27,21
60,19,145,19,145
0,29,140,29,96
0,29,67,2,88
0,27,38,0,158
60,0,108,0,39
60,18,83,18,62
60,0,39,0,158
0,27,37,27,37
0,27,128,27,38
60,12,119,12,115
60,0,39,19,24
60,8,1,8,1
0,27,63,27,128
60,12,115,12,144
0,0,39,16,87
60,8,118,15,40
0,29,134,8,102
0,29,17,5,46
60,19,24,0,86
60,9,99,9,99
60,27,63,12,97
0,5,103,5,89
60,19,45,5,89
0,12,115,24,35
0,15,40,15,156
0,8,78,8,102
60,0,158,0,158
60,27,11,12,147
60,27,37,27,128
60,24,35,12,115
0,29,134,8,78
60,16,87,19,73
60,29,56,15,64
0,27,93,8,102
0,9,127,24,90
60,8,48,0,92
0,11,116,19,73
60,5,46,5,89
0,4,59,19,24
0,3,72,3,74
0,27,37,27,11
0,29,56,15,155
0,19,24,19,20
0,29,134,5,89
0,0,39,27,38
0,27,37,27,63
0,5,103,5,103
60,29,17,8,118
0,12,119,27,37
0,15,156,8,26
60,30,157,30,79
60,5,103,8,1
60,18,62,18,83
60,15,155,5,141
60,5,89,15,16
0,3,72,3,72
60,12,115,28,125
60,0,4,19,24
0,12,97,8,118
0,27,11,29,135
0,24,7,29,67
60,12,61,12,147
60,2,27,29,140
0,2,29,24,148
60,6,58,28,31
60,27,128,8,78
0,27,128,27,63
0,5,47,5,141
0,15,5,15,5
60,19,20,19,121
60,27,21,18,33
60,27,130,27,21
60,2,29,2,29
60,8,118,8,1
60,9,18,9,98
0,8,48,18,137
60,12,147,12,61
60,18,137,18,62
0,27,128,8,1
0,5,103,5,47
60,20,44,20,44
0,27,38,27,37
0,2,152,2,152
0,27,38,27,21
0,15,40,20,44
0,7,120,20,44
60,5,89,15,156
0,26,133,10,60
60,27,11,27,37
0,29,17,8,78
60,12,0,9,98
0,15,40,2,152
60,15,138,15,138
0,12,0,27,128
0,9,18,9,98
0,16,82,4,153
0,13,113,2,29
0,4,57,16,82
60,8,78,29,135
0,18,154,0,86
60,8,1,27,21
60,8,78,27,130
60,12,54,27,63
0,8,102,27,128
60,18,62,0,86
0,2,88,20,104
60,12,61,12,119
60,27,11,0,4
0,27,130,27,130
0,27,38,8,102
60,8,118,0,86
60,12,147,12,119
60,27,128,27,38
60,27,63,27,76
60,12,97,12,114
60,2,29,24,148
60,30,124,30,2
60,8,102,29,135
0,15,138,27,38
60,25,68,5,47
0,0,86,27,130
0,29,96,29,51
0,9,53,24,90
0,5,47,15,155
60,2,29,29,140
0,2,88,2,27
60,10,43,0,86
60,15,5,5,103
0,27,11,27,38
60,12,115,24,90
60,15,40,15,156
0,8,118,5,89
0,27,128,27,128
0,18,154,19,20
0,18,33,18,62
60,12,115,9,98
0,4,34,19,73
0,15,138,15,155
60,27,128,27,38
60,18,137,27,38
60,30,157,30,124
0,0,86,27,38
0,9,99,9,98
60,27,21,8,48
0,27,76,27,38
0,27,76,28,75
60,30,124,13,112
60,12,97,8,78
60,9,99,28,31
60,9,99,28,75
60,27,38,27,21
0,12,61,27,76
60,30,124,1,41
0,24,84,12,144
60,26,149,26,142
60,27,37,29,17
60,15,16,15,64
60,27,128,12,61
60,29,140,29,135
0,20,6,13,49
0,24,90,9,98
0,10,77,19,145
60,18,33,18,137
0,8,102,29,135
60,20,81,2,152
0,24,35,12,115
60,10,60,19,45
60,27,93,27,37
60,27,11,12,61
60,29,32,12,144
0,12,147,27,63
60,27,38,0,39
60,24,19,29,67
0,7,65,20,123
0,30,2,1,41
0,27,38,29,51
