Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
0,0,22,0,124
60,7,63,7,11
0,2,75,2,99
0,7,0,7,119
60,7,134,7,51
0,7,96,7,17
60,2,148,5,29
60,7,51,7,96
0,7,38,7,76
0,1,21,7,128
0,7,93,7,17
0,5,112,0,52
60,1,39,7,1
60,1,20,1,20
60,7,32,7,135
60,1,154,1,33
0,7,66,7,26
0,6,30,6,151
60,7,93,7,93
0,4,126,1,108
0,7,32,7,114
60,5,64,5,5
60,3,46,1,145
0,7,78,7,135
60,7,115,7,54
0,5,150,0,41
0,7,7,5,27
0,1,145,1,20
60,7,63,7,11
0,7,76,7,37
60,7,38,7,38
60,7,63,7,128
0,7,38,1,21
60,2,75,2,99
60,2,35,2,90
0,7,38,7,118
60,1,24,1,108
0,1,21,7,11
0,4,3,4,82
60,7,63,7,147
0,7,48,1,33
60,1,117,7,48
0,1,62,1,20
0,7,140,0,25
0,7,128,7,78
60,7,115,7,128
0,1,85,3,77
0,7,48,7,48
60,7,128,7,128
0,5,138,7,16
60,7,135,7,135
60,0,41,0,79
60,5,88,5,150
60,1,39,1,145
0,7,1,7,118
0,1,130,7,38
60,3,89,7,16
60,7,38,7,63
60,3,46,1,45
0,1,92,1,21
0,7,114,7,61
60,5,40,5,155
0,3,89,3,141
0,3,89,7,78
0,7,147,7,114
60,7,26,7,134
0,7,144,7,119
60,1,33,1,83
60,7,63,7,61
0,1,21,1,92
0,7,11,7,38
0,7,54,2,98
60,7,32,7,140
60,7,0,7,0
60,7,144,5,88
60,3,47,3,46
0,5,64,5,155
0,1,33,7,76
60,7,38,7,63
60,7,38,1,33
60,7,38,7,76
60,7,128,7,128
0,7,51,7,67
0,2,58,2,58
0,7,51,5,40
60,2,18,2,99
60,1,73,1,39
60,7,140,5,27
0,7,0,2,84
60,7,26,7,76
60,5,156,5,143
0,1,24,1,109
60,5,152,5,152
0,4,126,4,82
0,0,157,0,157
60,7,38,7,93
0,0,124,0,157
0,7,0,2,99
60,7,78,7,78
0,1,20,1,92
0,2,90,2,19
0,5,138,5,5
60,3,46,3,137
60,1,24,1,20
60,1,10,1,116
0,2,148,5,27
0,7,51,7,135
0,7,93,7,76
0,4,59,4,87
0,7,67,7,7
0,1,33,1,86
60,7,78,7,26
60,3,89,7,66
60,4,126,1,158
60,7,38,1,158
0,1,21,2,125
0,1,121,4,82
60,7,144,7,97
60,3,89,7,118
60,7,115,7,119
0,7,76,1,4
0,7,114,7,76
60,7,38,7,76
0,7,61,7,119
60,7,96,7,67
60,7,16,5,156
60,7,147,7,128
0,2,90,7,7
60,7,16,3,103
0,1,145,1,33
0,3,47,3,47
60,2,127,7,54
0,7,67,7,67
0,2,148,5,88
60,5,138,7,134
60,5,29,2,19
60,1,154,1,86
0,2,19,2,127
60,2,9,2,31
0,1,154,1,108
0,7,78,7,38
0,7,78,7,93
60,3,47,5,155
0,7,118,7,37
0,7,11,7,61
0,1,158,1,158
60,1,154,1,62
0,7,128,7,26
60,3,60,1,105
60,5,112,7,7
0,7,114,7,11
0,7,16,7,118
0,5,27,7,140
0,7,48,7,102
0,1,21,1,20
0,7,114,7,38
0,1,83,7,93
0,0,25,5,104
0,7,38,7,93
0,7,114,7,96
0,1,130,7,11
60,2,90,2,90
60,3,142,3,47
60,1,21,1,117
60,4,82,4,59
0,3,47,3,103
0,5,138,5,5
0,7,48,1,62
0,2,35,7,115
60,0,25,0,79
0,3,47,3,137
0,7,140,5,150
60,3,103,3,47
0,7,66,7,16
0,3,141,7,1
0,3,47,7,1
60,3,43,3,70
60,1,116,1,20
0,2,99,2,99
60,1,24,1,73
0,5,88,7,7
60,5,27,7,96
60,5,152,5,29
60,7,134,7,17
60,7,54,2,18
60,7,0,7,0
0,7,56,7,134
60,1,73,1,73
0,4,87,4,126
60,5,5,5,64
60,1,130,7,37
0,5,152,5,152
60,7,63,7,128
60,7,115,7,115
60,0,41,0,157
0,0,2,0,157
60,1,85,1,108
60,7,135,7,97
0,7,17,7,118
0,7,11,7,37
60,1,92,1,130
60,1,10,4,126
0,7,102,7,11
60,1,108,1,39
0,0,13,2,159
60,7,48,3,89
0,3,137,7,134
0,2,9,2,75
0,3,94,3,137
0,7,128,7,76
60,7,66,7,118
0,7,11,7,115
60,7,97,7,0
0,4,87,4,87
60,7,128,1,21
60,3,60,3,43
0,1,62,3,137
0,7,67,5,29
0,7,38,7,134
0,7,38,1,21
60,5,64,5,40
60,5,27,5,27
60,2,84,2,98
60,2,19,2,84
60,7,118,1,158
0,1,73,1,24
0,7,144,2,84
60,5,5,7,16
60,2,148,5,112
60,7,66,1,21
60,7,51,5,88
60,1,130,1,158
60,1,145,3,47
0,7,144,2,90
60,1,21,1,4
60,5,138,5,155
60,7,114,7,38
60,1,158,1,24
60,7,66,7,134
60,1,116,1,116
0,7,38,7,128
0,5,64,5,155
0,7,32,7,144
0,7,38,7,38
0,7,61,7,38
60,7,115,7,97
0,7,118,7,48
0,4,87,1,116
60,7,119,2,99
60,7,63,7,38
0,7,140,7,135
60,7,63,7,0
0,7,17,5,150
60,3,137,1,86
60,1,158,1,108
60,1,10,1,10
60,5,152,5,44
0,7,147,7,38
0,7,63,7,76
0,4,126,1,116
60,7,76,7,37
0,7,118,7,38
60,7,37,7,0
60,1,45,1,108
0,3,77,3,60
60,7,56,5,64
0,0,22,0,25
0,5,104,5,44
0,7,1,3,47
60,7,26,7,93
60,1,73,1,73
0,5,143,6,110
0,4,3,4,3
60,7,63,7,128
60,6,72,6,23
0,7,144,7,144
60,3,89,1,21
0,1,73,1,116
60,3,89,7,134
0,7,119,2,18
60,7,67,7,51
0,7,115,2,18
0,2,18,7,115
0,5,88,7,97
0,7,134,7,96
60,7,115,2,35
0,4,126,4,126
60,7,67,7,11
60,7,38,1,130
60,1,21,7,38
0,5,88,5,150
0,2,18,2,98
0,7,56,7,32
0,7,76,7,128
60,7,51,7,128
60,7,135,7,118
60,1,21,7,93
0,7,32,7,97
60,0,2,0,91
0,0,13,2,159
60,7,93,7,118
0,1,24,1,4
60,7,38,7,128
60,7,118,7,56
60,7,128,7,93
60,1,130,7,128
60,7,1,3,89
60,2,127,2,58
0,7,118,5,138
60,7,38,7,93
60,0,25,0,157
60,0,157,0,25
60,7,76,7,38
0,7,118,7,134
0,7,102,7,93
0,7,114,7,128
60,7,37,7,11
60,7,134,7,96
0,7,1,7,66
0,7,26,7,48
60,7,128,1,4
60,7,128,7,38
60,7,7,7,7
0,5,5,3,47
60,7,67,7,135
60,5,156,7,16
0,7,54,2,84
60,7,66,7,66
60,5,40,5,65
0,2,98,2,98
0,7,135,7,51
0,1,10,1,73
0,1,121,1,39
60,3,47,3,46
0,2,90,2,98
0,5,65,5,104
0,7,114,7,54
60,1,73,1,73
0,7,102,7,37
60,5,112,5,29
0,7,16,3,141
0,7,135,1,21
0,7,38,7,93
60,1,86,1,92
0,7,128,7,128
60,7,118,3,47
0,2,148,2,90
60,1,92,1,4
0,7,63,7,144
60,7,38,7,38
60,7,128,7,114
60,7,67,5,88
0,7,140,7,56
0,7,78,7,135
60,1,24,1,92
0,7,51,7,97
60,7,17,5,155
60,7,32,7,76
0,7,140,5,104
0,7,67,7,26
0,7,97,7,32
60,7,1,7,66
0,1,92,7,38
60,7,102,7,147
60,1,117,1,158
60,2,100,2,95
60,4,87,1,116
60,7,38,7,134
0,3,137,7,118
0,7,11,7,147
60,7,67,7,67
0,2,99,2,99
0,7,51,7,144
60,1,158,7,76
0,5,29,5,27
60,7,128,7,63
60,3,47,7,48
60,7,7,7,144
60,1,158,1,24
60,3,60,3,77
60,3,46,3,89
0,1,83,1,4
0,7,76,7,37
60,7,61,7,114
0,5,156,5,65
0,7,11,5,29
0,7,67,7,67
0,1,73,1,24
0,7,97,7,0
60,2,18,7,115
60,5,152,5,27
0,3,103,5,155
0,7,144,7,26
60,4,34,4,82
0,4,57,4,82
60,7,66,7,134
60,7,93,7,48
0,2,99,2,125
0,1,83,1,62
60,7,63,7,76
60,3,141,7,1
0,3,89,3,89
60,7,119,7,61
0,7,17,7,140
60,5,88,5,88
60,2,18,2,18
0,7,32,7,135
60,1,73,1,73
0,5,156,5,155
0,7,67,7,67
60,4,146,4,126
0,1,33,1,24
60,7,78,7,48
60,7,147,2,18
0,7,51,5,152
60,2,95,7,67
0,5,150,7,144
60,2,99,2,18
0,7,67,7,144
0,0,157,0,157
60,7,38,7,76
60,7,115,2,31
60,7,66,7,134
60,0,124,5,29
0,7,38,7,38
0,1,116,4,34
60,7,37,7,0
0,7,38,7,63
60,1,24,1,154
0,5,64,3,103
60,1,24,1,109
60,7,128,1,130
60,3,103,7,48
0,3,141,3,142
0,7,11,7,128
0,7,93,7,38
0,5,88,5,152
0,1,130,1,21
0,1,39,1,130
0,7,16,3,141
60,7,66,7,66
0,7,114,7,144
0,1,20,1,109
60,5,27,7,135
0,0,157,0,131
60,5,5,3,141
60,3,89,1,117
0,7,102,7,96
0,7,128,7,76
60,7,37,7,76
60,7,118,5,5
0,3,47,3,47
0,2,18,7,115
0,7,66,7,56
60,7,48,7,17
60,7,17,7,135
60,7,102,7,26
60,7,96,5,27
0,3,46,1,24
60,1,62,3,89
60,7,11,7,26
0,7,1,1,4
0,7,118,7,118
0,7,0,7,115
60,7,63,7,63
60,4,82,4,82
60,7,96,7,17
0,7,93,7,134
60,7,76,7,37
60,1,73,1,154
60,7,38,1,158
0,7,38,1,24
0,2,18,2,98
0,7,128,7,38
60,5,5,3,89
60,7,78,7,102
60,7,96,7,56
60,7,67,7,114
0,7,51,7,51
60,3,107,3,14
60,7,0,7,115
60,5,138,5,138
60,7,51,7,140
60,7,119,7,54
60,7,61,7,11
60,7,93,7,102
0,3,70,3,14
60,1,24,1,121
0,4,82,4,87
0,1,10,1,116
60,7,17,7,1
60,7,66,7,48
0,7,144,7,67
0,7,118,7,118
60,1,10,4,87
0,7,11,7,114
60,7,119,7,144
0,1,86,1,24
60,7,67,7,144
60,1,121,1,10
0,7,128,7,38
60,7,37,7,38
60,7,17,7,93
60,7,115,7,144
0,3,47,3,68
0,7,37,7,118
0,1,10,1,73
60,2,148,5,29
0,1,92,1,86
0,7,61,7,144
60,6,72,6,110
0,1,21,7,48
0,1,39,7,38
60,7,38,7,128
60,7,78,7,118
60,2,113,2,58
60,5,27,5,27
60,7,38,1,4
60,1,73,1,121
0,7,147,7,63
60,1,21,7,97
0,7,78,7,96
60,2,99,2,31
0,1,116,4,87
0,5,27,7,96
0,7,140,7,51
0,7,37,7,147
60,1,130,1,130
0,5,155,7,66
60,1,121,1,116
60,7,61,7,37
0,7,114,7,11
60,0,25,0,157
0,2,90,2,127
60,7,134,5,155
60,7,118,7,56
60,4,82,1,73
60,5,88,5,81
0,7,135,7,97
0,4,59,4,87
60,7,134,7,96
60,6,72,6,72
60,5,40,5,138
60,0,157,0,52
0,7,7,2,95
0,7,38,7,134
60,7,56,7,78
0,7,51,7,147
60,7,38,7,76
0,1,145,1,4
60,7,118,7,78
60,7,38,1,117
60,0,157,0,122
60,2,90,7,115
60,1,24,1,121
60,1,86,1,92
0,5,156,5,156
0,2,31,2,58
60,7,26,7,38
60,1,39,7,97
60,7,11,7,63
60,2,18,7,54
0,7,16,7,26
60,7,38,7,37
0,1,4,1,86
60,5,150,5,112
0,1,62,7,1
60,2,18,7,144
0,2,100,0,71
60,3,47,3,47
60,7,38,7,128
0,1,83,1,83
60,7,119,2,98
60,1,158,1,117
0,5,81,5,88
60,5,150,5,150
0,2,75,2,75
0,7,37,5,156
0,7,0,7,26
60,7,144,2,148
0,1,73,4,55
60,5,156,5,138
0,1,20,3,60
60,1,10,1,116
60,3,89,3,89
0,1,116,1,73
60,5,81,5,150
0,7,144,7,32
60,0,124,0,124
0,2,113,2,53
0,7,11,7,114
60,7,16,7,56
60,4,87,4,87
60,2,18,7,0
60,3,47,3,14
60,1,33,3,137
60,7,119,7,115
0,6,72,6,69
60,1,83,1,62
0,7,118,7,66
0,7,32,7,32
0,1,154,1,154
0,7,37,7,38
60,5,64,7,16
60,7,38,1,24
0,1,121,1,39
60,3,137,3,47
0,7,97,7,17
60,1,4,1,62
0,7,97,7,115
0,3,103,5,155
0,7,114,7,32
60,1,62,1,83
0,1,117,7,26
60,1,21,7,38
60,5,88,5,88
0,1,145,1,24
60,4,87,1,116
0,7,118,7,134
0,7,38,1,117
60,4,34,4,82
0,1,62,3,46
0,3,47,5,155
60,7,67,7,147
0,5,112,5,29
60,7,128,7,38
0,7,48,7,48
60,3,60,3,43
0,3,137,1,33
60,7,67,7,67
60,0,41,0,41
60,7,97,7,56
0,7,17,7,1
0,2,99,2,31
60,5,155,7,16
0,7,0,7,51
0,7,66,7,16
60,1,108,7,37
60,7,17,7,17
60,7,54,2,90
0,7,38,7,38
60,7,96,7,56
0,7,115,2,98
60,5,27,7,140
0,1,10,1,121
0,7,96,7,147
60,7,38,7,96
0,7,1,7,102
60,7,102,7,93
60,5,88,5,27
0,1,73,1,108
0,0,157,0,157
0,7,135,7,51
0,7,76,7,38
60,5,150,5,49
0,1,108,7,38
60,0,157,0,157
60,7,37,7,102
0,0,13,2,36
60,3,89,7,1
60,7,66,5,44
0,1,42,1,121
60,2,75,2,99
0,1,73,1,39
60,5,156,5,120
0,3,89,3,47
60,7,144,7,67
0,7,51,7,96
60,7,56,7,66
60,1,73,1,130
60,5,64,3,89
60,1,145,1,24
60,7,16,3,103
0,7,38,1,21
60,7,76,7,76
0,0,124,0,124
60,7,102,7,102
60,3,103,3,47
60,4,87,4,59
60,1,4,1,158
0,1,42,1,73
60,1,45,1,4
60,7,96,5,88
60,7,1,5,155
0,7,128,7,38
0,3,103,7,16
0,7,63,7,11
0,1,33,7,118
0,7,51,7,96
0,7,48,1,33
0,5,150,5,152
0,7,38,1,4
60,5,5,5,40
0,7,38,7,54
60,7,118,7,66
0,7,128,7,128
60,2,31,7,61
0,7,11,1,130
60,0,41,0,41
60,7,96,7,140
60,1,117,7,38
0,3,46,1,154
0,2,98,7,144
0,1,109,1,121
0,7,11,7,114
60,1,116,4,87
0,7,61,7,32
0,2,35,2,19
0,7,97,2,18
0,7,32,7,32
60,7,96,7,17
60,5,27,7,78
60,1,116,1,116
60,7,128,7,76
60,7,128,7,38
0,7,118,7,134
0,7,48,3,89
60,7,128,7,76
0,2,75,2,75
0,7,114,7,0
60,0,13,0,71
60,7,135,7,144
0,7,16,3,47
0,1,105,1,116
60,0,124,0,157
60,7,118,7,78
0,5,64,7,56
0,7,147,7,51
0,2,36,0,13
0,2,84,7,7
60,7,38,1,154
0,7,118,7,1
0,7,128,7,37
60,7,78,7,118
60,5,143,5,64
60,1,45,1,145
0,3,46,1,4
0,5,27,7,114
60,7,118,7,66
60,2,35,7,38
60,7,147,7,11
0,1,33,7,102
0,1,4,1,86
60,7,38,7,76
0,7,114,7,61
60,7,93,1,130
0,7,128,7,78
0,1,108,7,37
60,7,96,7,56
60,7,38,1,158
60,1,117,7,38
60,3,89,3,137
0,5,44,5,143
0,7,144,7,32
0,1,121,1,121
60,7,76,7,38
0,1,21,7,38
0,1,4,7,37
60,7,11,7,26
60,5,44,5,44
0,5,112,5,29
60,7,38,7,16
0,1,121,1,145
0,5,27,7,96
0,1,117,7,76
60,7,16,7,134
0,1,62,1,62
60,5,156,5,138
0,7,38,7,128
0,7,11,7,32
60,7,38,1,108
60,7,96,5,27
0,7,140,7,96
0,7,63,2,18
0,1,20,1,121
0,4,82,1,121
0,5,155,7,26
0,5,156,5,44
0,7,118,1,33
0,7,56,7,102
0,5,138,5,156
0,4,82,4,82
60,0,131,0,91
60,1,10,1,39
0,3,47,3,47
0,2,36,2,159
0,7,114,7,76
0,3,46,1,62
0,7,17,7,134
0,2,84,7,54
0,3,46,1,83
0,7,61,7,11
0,5,143,5,143
0,1,24,1,73
60,6,72,6,72
60,0,157,0,124
0,5,88,5,40
60,7,61,7,38
60,7,7,7,67
60,0,157,0,157
0,6,72,6,72
0,1,45,1,62
60,7,128,7,63
60,7,38,7,38
60,7,128,7,26
60,7,135,7,96
0,7,66,3,46
0,2,148,5,88
0,7,11,7,11
0,7,144,7,144
0,1,45,1,83
0,1,117,1,39
0,7,67,7,17
60,7,93,7,38
0,7,11,7,11
60,7,56,7,97
0,0,124,5,44
60,7,61,7,147
60,2,125,2,125
60,5,44,5,104
60,2,125,2,75
0,5,29,2,148
60,7,7,5,29
60,7,51,7,96
0,7,78,7,97
60,7,128,7,38
60,5,29,2,90
0,1,117,1,39
0,1,73,1,20
0,2,31,2,125
60,7,96,7,96
0,0,136,6,72
60,7,56,5,156
0,7,38,7,38
0,0,2,0,157
60,1,158,7,128
60,3,89,7,66
0,3,60,3,77
60,1,42,1,121
60,3,46,7,118
60,7,48,7,93
60,1,86,1,92
60,5,88,5,156
60,7,48,7,48
0,7,128,7,93
0,7,76,7,37
0,7,51,7,26
0,7,76,1,4
60,7,114,7,114
0,7,38,7,128
0,7,38,1,154
60,1,121,1,45
60,0,71,0,13
60,7,128,7,147
0,1,62,1,62
0,7,66,7,78
0,7,56,5,64
60,3,103,3,47
60,1,92,1,73
60,3,47,3,141
0,7,0,7,147
60,5,5,5,155
0,5,152,5,150
60,7,93,7,102
0,7,66,7,66
60,7,37,7,38
60,1,45,3,46
60,7,93,7,38
0,7,38,7,11
0,7,37,7,11
60,0,79,0,157
0,1,39,1,20
0,5,88,7,140
0,7,38,7,38
0,7,96,7,16
60,0,25,0,157
60,7,32,7,38
60,1,45,3,70
60,1,62,3,141
60,7,140,7,96
60,7,78,7,118
0,0,157,0,2
60,7,56,7,96
0,5,64,5,156
0,7,66,5,5
60,7,118,7,1
60,5,44,5,120
0,7,66,7,66
60,1,20,1,86
0,3,137,3,47
0,7,51,1,130
0,5,5,7,16
60,3,89,7,48
0,1,130,1,145
60,5,155,3,47
0,5,5,5,156
0,0,25,0,124
60,1,21,7,76
60,3,68,3,68
0,7,118,5,156
60,3,141,3,14
0,7,1,5,64
60,5,138,7,118
0,3,60,1,92
0,0,52,0,52
60,7,0,7,144
0,7,17,7,56
0,7,119,7,61
60,7,128,7,128
0,7,56,7,51
0,3,70,3,60
60,7,128,7,63
60,7,37,7,37
60,1,117,7,38
0,7,118,7,66
60,7,102,7,38
60,1,24,1,121
60,7,48,7,134
60,7,97,7,61
0,3,70,3,77
0,7,37,7,38
60,7,38,7,128
0,7,63,7,61
0,2,75,2,75
60,7,38,7,38
60,7,115,7,115
0,7,38,1,86
60,0,157,0,157
60,7,115,2,35
0,3,89,7,16
60,7,38,7,128
60,2,99,2,99
60,1,21,7,97
60,1,130,1,145
0,7,144,7,67
0,7,66,7,51
0,7,56,7,96
60,4,57,1,12
0,7,48,7,1
60,1,4,7,118
0,7,135,7,51
60,7,56,7,96
0,0,122,0,124
60,7,102,7,38
0,2,100,2,148
60,7,96,5,27
60,7,38,7,128
0,7,51,7,96
60,1,24,1,24
0,7,38,7,38
0,7,37,7,37
0,5,64,7,16
60,0,124,5,49
60,1,24,1,33
60,7,144,7,67
60,2,36,2,95
60,7,96,7,135
60,1,4,1,121
60,1,92,7,63
60,7,78,7,78
60,5,156,5,40
60,2,31,2,75
0,7,144,7,97
0,2,18,2,98
0,1,33,1,39
60,7,118,7,93
0,1,154,1,154
60,7,17,7,118
0,7,11,7,97
60,7,135,7,17
60,2,36,5,112
60,7,135,7,96
60,7,0,7,67
60,7,144,7,97
0,5,64,5,64
0,3,89,3,141
60,7,1,7,1
60,4,3,4,55
0,7,38,7,38
60,5,64,5,64
60,7,38,7,63
0,1,10,4,34
60,7,26,7,76
0,7,16,7,48
0,3,68,3,14
0,5,29,5,150
60,1,158,1,4
60,7,66,3,141
0,0,2,0,124
0,1,116,4,87
0,7,128,1,39
60,7,102,7,93
60,7,11,7,56
60,1,73,1,73
0,7,128,1,158
0,7,102,1,117
60,2,35,2,148
60,0,25,0,41
60,0,124,5,152
0,7,96,7,135
60,1,145,1,145
0,5,27,7,51
0,7,54,1,21
0,1,130,7,93
0,3,47,1,83
0,5,123,5,155
0,7,96,7,66
60,7,147,7,63
0,7,96,5,88
60,1,117,7,128
60,0,13,0,52
0,7,37,7,93
0,5,27,7,56
0,7,119,7,147
0,4,146,4,59
0,7,118,7,17
0,1,21,7,37
0,5,44,5,44
60,7,118,7,66
60,1,10,1,10
0,7,32,7,56
0,7,134,7,16
0,2,84,7,67
0,5,88,7,140
0,3,89,3,89
0,7,7,7,67
60,5,29,0,91
60,1,73,1,73
60,7,134,7,102
60,1,20,1,20
0,2,75,2,75
0,6,72,5,44
0,7,134,7,32
60,7,38,7,63
0,7,128,7,63
60,5,64,5,155
0,5,155,7,134
0,7,114,7,63
60,7,17,7,96
0,1,121,1,121
0,2,148,5,29
0,7,67,7,96
60,7,128,7,38
0,7,38,7,63
0,1,116,1,73
60,2,75,2,75
0,7,93,1,130
60,7,140,7,32
0,1,45,3,46
0,3,137,7,66
60,1,33,1,4
60,7,38,1,62
60,3,141,1,62
0,7,144,2,98
60,5,27,7,97
0,1,154,1,45
0,3,89,7,118
0,1,39,7,97
0,0,157,0,124
60,3,89,3,103
0,5,152,7,140
60,7,78,7,51
0,7,51,7,96
0,0,52,2,19
0,7,134,7,134
0,7,38,1,21
0,7,140,7,96
0,7,17,7,128
60,0,124,0,124
60,7,93,7,67
0,2,95,2,148
60,7,17,7,51
0,2,113,0,124
0,7,118,7,1
0,7,66,7,118
0,7,134,7,78
60,7,67,7,7
60,2,98,7,115
60,2,84,2,84
0,2,18,7,54
60,7,97,7,38
0,7,38,7,11
60,7,56,7,56
0,1,92,1,24
0,5,138,5,40
0,1,117,7,1
0,1,145,1,62
0,7,38,1,39
0,7,135,7,114
60,7,119,7,114
60,1,21,7,38
0,1,145,1,33
0,7,16,7,134
60,3,103,7,66
0,1,39,7,38
60,5,155,7,102
60,5,29,5,150
0,5,138,5,152
0,7,38,7,128
60,7,17,7,118
60,7,114,7,114
0,7,0,7,26
60,7,78,7,135
60,7,128,7,63
60,7,128,1,108
60,1,24,1,108
0,7,78,7,135
0,7,63,7,63
0,5,150,5,112
60,3,141,5,64
0,7,38,7,38
0,3,89,3,89
0,5,27,7,51
0,7,38,1,145
60,1,105,4,34
60,5,150,5,49
60,1,83,1,21
60,4,34,4,82
60,1,117,1,86
0,7,119,7,115
0,5,64,5,5
0,3,89,7,16
60,1,21,1,154
60,5,49,0,124
0,1,4,1,86
60,5,64,7,16
0,7,63,7,38
60,7,76,7,38
60,3,46,1,33
60,5,65,5,44
60,5,29,2,84
0,2,31,2,99
0,7,63,7,61
0,2,90,7,115
60,7,135,7,102
0,0,124,2,100
0,7,128,7,26
0,7,1,7,26
0,7,11,7,38
60,0,41,0,157
0,3,89,3,47
0,7,115,7,144
60,7,48,1,33
60,1,24,1,92
0,7,115,7,115
0,5,5,5,155
60,1,33,1,33
0,7,93,7,38
0,7,134,5,138
0,1,45,3,46
60,5,64,7,134
60,1,39,1,130
0,5,29,7,51
0,7,54,7,147
60,7,63,7,63
60,1,73,1,73
0,1,154,3,47
0,7,67,7,140
0,5,27,5,29
60,1,158,1,117
60,0,157,0,124
60,7,102,7,38
60,7,38,1,39
0,5,156,5,44
0,7,119,7,115
60,2,53,2,31
60,3,137,1,62
60,7,128,7,38
0,1,130,1,92
0,1,24,7,38
60,1,158,7,38
60,4,111,4,106
0,7,144,7,115
0,5,64,5,155
60,0,157,0,2
0,1,117,7,97
60,3,60,3,47
60,3,103,3,103
60,4,87,4,59
60,1,4,1,108
0,6,72,6,151
0,7,38,7,11
0,7,38,1,86
60,7,67,7,67
60,7,54,7,119
0,1,73,1,116
60,7,38,7,38
0,7,93,7,119
60,7,134,7,11
60,7,128,7,76
60,7,54,7,115
60,1,145,7,38
0,7,119,5,29
0,1,24,7,56
60,7,48,7,48
60,7,76,1,92
60,7,144,2,19
0,7,135,5,64
60,5,88,5,81
0,1,10,4,87
0,3,47,3,142
0,2,90,2,19
60,1,117,1,83
60,7,118,3,137
0,1,21,0,157
0,1,116,1,105
60,1,116,1,105
0,0,124,0,124
0,1,83,7,38
0,3,60,3,60
60,7,51,7,32
60,7,38,7,11
0,2,98,7,144
60,7,48,1,86
60,7,38,7,76
0,3,89,3,103
60,7,63,7,114
0,7,134,7,118
60,7,119,7,38
0,1,117,1,21
60,1,145,1,145
0,7,140,7,96
0,7,67,5,88
0,7,38,1,158
60,1,108,1,39
60,1,83,1,62
60,1,39,1,158
0,7,37,7,37
0,7,128,7,38
60,7,119,7,115
60,1,39,1,24
60,7,1,7,1
0,7,63,7,128
60,7,115,7,144
0,1,39,4,87
60,7,118,5,40
0,7,134,7,102
0,7,17,3,46
60,1,24,1,86
60,2,99,2,99
60,7,63,7,97
0,3,103,3,89
60,1,45,3,89
0,7,115,2,35
0,5,40,5,156
0,7,78,7,102
60,1,158,1,158
60,7,11,7,147
60,7,37,7,128
60,2,35,7,115
0,7,134,7,78
60,4,87,1,73
60,7,56,5,64
0,7,93,7,102
0,2,127,2,90
60,7,48,1,92
0,1,116,1,73
60,3,46,3,89
0,4,59,1,24
0,6,72,6,74
0,7,37,7,11
0,7,56,5,155
0,1,24,1,20
0,7,134,3,89
0,1,39,7,38
0,7,37,7,63
0,3,103,3,103
60,7,17,7,118
0,7,119,7,37
0,5,156,7,26
60,0,157,0,79
60,3,103,7,1
60,1,62,1,83
60,5,155,3,141
60,3,89,7,16
0,6,72,6,72
60,7,115,2,125
60,1,4,1,24
0,7,97,7,118
0,7,11,7,135
0,7,7,7,67
60,7,61,7,147
60,5,27,7,140
0,5,29,2,148
60,2,58,2,31
60,7,128,7,78
0,7,128,7,63
0,3,47,3,141
0,5,5,5,5
60,1,20,1,121
60,1,21,1,33
60,1,130,1,21
60,5,29,5,29
60,7,118,7,1
60,2,18,2,98
0,7,48,3,137
60,7,147,7,61
60,3,137,1,62
0,7,128,7,1
0,3,103,3,47
60,5,44,5,44
0,7,38,7,37
0,5,152,5,152
0,7,38,1,21
0,5,40,5,44
0,5,120,5,44
60,3,89,5,156
0,3,133,3,60
60,7,11,7,37
0,7,17,7,78
60,7,0,2,98
0,5,40,5,152
60,5,138,5,138
0,7,0,7,128
0,2,18,2,98
0,4,82,4,153
0,2,113,5,29
0,4,57,4,82
60,7,78,7,135
0,1,154,1,86
60,7,1,1,21
60,7,78,1,130
60,7,54,7,63
0,7,102,7,128
60,1,62,1,86
0,5,88,5,104
60,7,61,7,119
60,7,11,1,4
0,1,130,1,130
0,7,38,7,102
60,7,118,1,86
60,7,147,7,119
60,7,128,7,38
60,7,63,7,76
60,7,97,7,114
60,5,29,2,148
60,0,124,0,2
60,7,102,7,135
0,5,138,7,38
60,3,68,3,47
0,1,86,1,130
0,7,96,7,51
0,2,53,2,90
0,3,47,5,155
60,5,29,7,140
0,5,88,5,27
60,3,43,1,86
60,5,5,3,103
0,7,11,7,38
60,7,115,2,90
60,5,40,5,156
0,7,118,3,89
0,7,128,7,128
0,1,154,1,20
0,1,33,1,62
60,7,115,2,98
0,4,34,1,73
0,5,138,5,155
60,7,128,7,38
60,3,137,7,38
60,0,157,0,124
0,1,86,7,38
0,2,99,2,98
60,1,21,7,48
0,7,76,7,38
0,7,76,2,75
60,0,124,5,112
60,7,97,7,78
60,2,99,2,31
60,2,99,2,75
60,7,38,1,21
0,7,61,7,76
60,0,124,0,41
0,2,84,7,144
60,3,149,3,142
60,7,37,7,17
60,7,16,5,64
60,7,128,7,61
60,7,140,7,135
0,5,6,5,49
0,2,90,2,98
0,3,77,1,145
60,1,33,3,137
0,7,102,7,135
60,5,81,5,152
0,2,35,7,115
60,3,60,1,45
60,7,93,7,37
60,7,11,7,61
60,7,32,7,144
0,7,147,7,63
60,7,38,1,39
60,2,19,7,67
0,5,65,5,123
0,0,2,0,41
0,7,38,7,51
