Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
240,3,26,11,135
240,4,103,11,1
240,11,96,8,40
240,6,157,1,19
240,11,51,9,32
180,1,150,8,104
180,11,118,4,103
120,9,144,9,67
60,14,24,14,92
180,3,128,3,26
0,11,51,3,97
60,11,17,11,155
60,9,32,3,76
240,14,83,14,33
240,14,145,14,86
0,11,140,8,104
240,14,4,3,38
0,9,67,3,26
0,3,97,9,32
60,11,1,11,66
0,14,92,3,38
60,3,102,3,147
240,9,32,11,118
60,3,117,14,158
240,2,142,2,142
60,13,100,1,95
180,0,121,0,10
120,11,135,11,140
60,0,87,0,116
60,3,38,11,134
0,4,137,11,118
180,13,52,6,41
180,9,67,9,32
0,3,11,3,147
60,9,67,9,67
0,7,99,7,99
180,11,78,11,56
120,15,72,15,110
120,3,93,3,76
0,11,51,9,144
240,6,91,6,2
120,13,100,13,36
120,8,40,8,40
240,14,20,14,45
120,7,31,7,75
60,14,158,3,76
0,1,29,8,27
60,3,128,3,63
240,0,121,0,116
240,4,47,4,103
120,14,20,14,62
240,8,152,1,150
120,13,13,13,13
60,4,47,3,48
120,3,37,3,128
60,9,7,9,144
180,9,0,9,18
60,14,158,14,24
180,3,63,3,128
120,3,21,14,86
60,12,60,12,77
180,13,100,13,13
60,4,46,4,89
0,14,83,14,4
180,11,1,4,89
120,11,51,9,32
0,3,76,3,37
60,3,61,3,114
0,8,156,8,65
180,3,114,11,1
0,3,11,1,29
120,3,130,3,37
0,9,67,9,67
120,6,157,6,25
0,0,73,14,24
120,3,11,3,61
120,9,119,9,119
0,3,97,9,0
240,0,116,5,82
180,14,158,3,38
120,3,61,3,61
120,3,63,9,144
60,9,18,9,115
60,8,152,8,27
0,4,103,11,155
120,8,40,8,156
240,3,11,3,76
180,9,90,9,98
0,9,144,3,26
180,3,61,9,0
60,5,34,5,82
240,9,119,9,144
180,3,61,3,38
0,5,57,5,82
180,11,17,11,78
240,9,84,9,90
120,0,73,0,73
120,4,89,4,137
180,5,59,0,87
60,11,66,11,134
180,3,21,3,117
120,1,148,6,157
60,3,93,3,48
120,3,102,11,135
120,8,156,8,5
180,6,124,6,157
0,7,99,7,125
0,14,83,14,62
60,3,63,3,76
60,4,141,11,1
0,4,89,4,89
180,12,60,12,77
60,9,119,3,61
120,11,118,11,140
0,11,17,11,140
60,1,88,1,88
60,9,18,9,18
120,11,51,1,88
120,7,53,9,18
0,9,32,11,135
240,11,51,3,61
120,13,71,13,36
60,0,73,0,73
240,14,83,14,4
180,11,1,14,62
0,8,156,11,155
0,9,67,9,67
240,6,157,6,2
120,9,90,1,112
60,5,146,0,126
0,14,33,14,24
120,9,35,9,115
180,3,38,3,38
120,1,88,1,88
60,11,78,3,48
60,3,147,9,18
240,3,38,11,96
120,11,56,11,96
0,11,51,8,152
180,3,48,3,38
60,1,95,9,67
0,1,150,9,144
60,7,99,9,18
0,9,67,9,144
240,3,128,3,114
0,6,157,6,157
180,3,26,3,37
120,11,96,11,96
60,3,38,3,76
60,9,115,7,31
240,14,158,0,126
240,4,89,11,118
60,11,66,11,134
120,14,20,14,20
60,6,124,1,29
120,9,115,9,115
240,11,138,11,134
240,11,155,11,78
240,3,93,3,37
240,14,39,14,24
0,3,38,3,38
0,0,116,5,34
240,9,144,9,144
60,3,37,9,0
180,5,34,5,59
180,3,37,3,37
0,3,38,3,63
120,11,118,11,16
60,14,24,14,154
240,6,157,6,2
240,14,4,14,24
240,6,157,1,29
0,8,64,4,103
180,3,63,3,38
120,14,62,3,48
60,14,24,0,109
120,13,13,13,13
120,3,38,14,154
240,5,59,5,59
60,3,128,3,130
180,14,62,14,92
180,6,25,6,2
60,4,103,3,48
0,4,141,2,142
240,11,51,6,124
0,3,11,3,128
180,7,125,3,38
0,3,93,3,38
0,1,88,8,152
180,8,5,11,66
180,0,121,0,73
120,4,103,4,103
0,3,130,3,21
240,3,38,3,128
240,14,83,4,137
0,14,39,3,130
180,6,124,6,2
120,7,125,3,21
240,9,115,9,0
120,9,90,9,90
240,3,38,3,93
0,11,16,4,141
120,3,128,3,38
60,11,66,11,66
240,3,147,3,61
0,3,114,9,144
240,0,10,0,126
0,14,20,0,109
240,11,17,11,78
60,8,27,11,135
180,3,63,3,61
120,1,29,9,90
240,4,137,11,1
120,3,128,3,26
120,9,115,9,115
0,6,157,1,131
60,8,5,4,141
60,4,89,3,117
120,3,61,3,11
120,9,67,9,84
180,11,51,8,152
120,2,68,2,142
240,14,33,14,83
120,3,128,3,38
240,6,157,6,122
240,14,62,4,137
240,8,40,10,44
0,3,102,11,96
180,3,21,14,39
120,14,86,14,154
240,4,89,11,1
180,9,7,9,115
120,5,132,5,59
180,4,141,14,62
0,3,128,3,76
240,0,116,0,126
120,0,116,5,3
180,14,24,3,38
240,14,4,14,4
180,9,0,9,119
120,14,24,0,121
60,3,37,3,76
60,11,118,8,5
240,14,158,3,130
120,9,35,9,90
120,11,135,11,17
240,1,148,9,98
0,4,47,4,47
180,14,154,3,38
0,9,18,9,115
180,7,9,13,100
240,13,36,7,127
180,3,102,3,102
0,11,66,11,56
240,3,102,3,48
60,3,48,11,17
240,3,147,9,35
240,4,89,3,130
180,11,78,11,56
240,4,89,8,64
120,3,117,3,61
240,0,116,5,59
180,5,82,0,116
60,11,17,11,135
60,3,102,3,26
180,3,117,3,26
180,4,47,4,89
60,11,96,8,27
240,0,55,14,24
0,4,46,14,24
60,14,62,4,89
240,3,48,3,128
120,3,38,14,158
60,3,11,3,26
0,11,1,14,4
240,14,24,14,39
240,7,99,9,119
180,3,128,3,63
240,3,21,14,4
0,11,118,11,118
180,0,87,0,116
180,11,16,8,64
180,0,87,5,59
0,9,0,9,115
180,1,29,1,88
240,11,78,11,17
60,3,63,3,63
180,3,128,3,147
180,3,38,3,128
120,3,21,9,54
60,5,82,5,82
120,3,102,3,37
120,3,147,9,119
60,11,96,11,17
0,3,93,11,134
60,3,76,3,37
240,3,38,3,61
120,4,46,12,77
60,0,73,14,154
60,3,38,14,158
120,9,90,9,18
120,11,118,11,56
0,3,38,14,24
240,3,11,3,38
120,8,5,8,156
180,6,124,6,124
180,9,7,9,7
0,9,18,9,98
0,3,128,3,38
240,9,54,9,90
180,11,140,11,138
120,9,32,3,97
180,1,88,1,49
240,9,18,9,90
60,8,5,4,89
120,14,20,14,108
60,11,78,3,102
240,3,21,3,37
240,11,78,3,11
60,11,96,11,56
60,9,67,3,114
120,14,20,14,62
0,11,51,11,51
120,7,75,7,75
240,3,97,3,147
60,12,107,4,14
120,11,138,11,17
180,11,1,4,47
180,3,147,3,63
60,9,0,9,115
60,11,138,11,138
180,3,117,3,76
180,5,82,5,82
240,11,66,11,66
60,11,51,11,140
60,9,119,9,54
120,3,128,3,63
60,3,61,3,11
60,3,93,3,102
180,14,33,3,102
120,14,145,0,73
120,3,38,3,128
0,12,70,4,14
180,10,44,1,49
60,14,24,0,121
120,9,115,9,18
180,1,29,1,29
240,11,96,11,56
0,5,82,0,87
0,0,10,0,116
60,11,17,11,1
60,11,66,3,48
120,3,76,3,38
0,9,144,9,67
0,11,118,11,118
120,3,38,11,51
120,9,35,9,35
240,14,24,3,38
60,0,10,0,87
180,15,110,15,74
0,3,11,3,114
180,14,39,3,130
120,11,78,11,56
60,9,119,9,144
120,6,124,6,157
120,13,36,13,52
180,11,17,3,102
120,13,36,7,9
240,11,135,11,56
0,14,86,14,24
120,11,140,11,96
180,8,40,1,81
180,9,67,9,67
180,4,89,11,17
240,14,4,14,92
240,5,146,5,59
240,9,115,3,61
240,8,5,10,44
120,2,142,2,68
240,14,86,14,4
240,3,63,3,128
60,9,67,9,144
240,11,118,11,17
180,14,62,4,46
60,0,121,0,10
120,11,138,11,138
240,9,32,3,26
180,11,16,4,89
240,7,99,7,99
180,9,0,9,119
240,11,140,9,7
180,3,21,3,38
120,14,4,14,4
0,3,128,3,38
180,1,49,6,124
120,3,128,14,4
60,3,37,3,38
240,5,15,5,146
240,11,138,11,140
120,9,32,9,32
60,11,17,3,93
120,3,128,3,61
180,11,134,9,144
60,9,115,9,144
180,14,154,12,60
0,4,47,2,68
0,3,37,11,118
120,11,135,11,118
0,0,10,0,73
60,1,148,1,29
180,11,17,11,135
0,14,92,14,86
0,3,61,9,144
240,3,21,3,21
240,8,64,11,16
180,3,11,3,37
60,15,72,15,110
180,5,146,5,59
240,11,1,11,118
0,3,21,3,48
0,14,39,3,38
180,8,27,11,135
240,11,140,3,102
240,3,76,9,144
60,3,38,3,128
60,11,78,11,118
180,15,110,15,72
120,3,117,3,117
120,11,78,11,17
120,6,91,6,124
180,5,106,5,59
120,3,26,3,130
60,13,113,7,58
120,3,130,3,21
240,0,87,0,73
60,8,27,8,27
240,3,93,3,21
240,1,88,11,96
180,8,64,11,155
180,8,64,8,65
240,6,157,6,79
180,3,48,3,102
240,8,143,15,110
60,3,38,14,4
180,9,98,9,90
240,8,152,11,56
120,1,88,1,150
60,0,73,0,121
120,14,20,14,145
0,3,147,3,63
60,3,21,3,97
0,11,78,11,96
120,14,20,0,121
240,1,88,8,27
120,11,78,3,21
60,7,99,7,31
0,0,116,0,87
0,8,27,11,96
180,11,1,4,103
0,11,140,11,51
240,7,99,7,31
0,3,37,3,147
60,3,130,3,130
120,11,118,14,33
120,11,118,9,119
240,11,51,3,97
240,14,158,14,4
180,14,86,14,86
180,14,39,14,24
180,3,38,3,128
0,11,155,11,66
60,0,121,0,116
240,14,83,4,137
120,3,38,3,130
60,3,61,3,37
180,11,140,11,96
180,3,48,11,1
0,3,114,3,11
60,6,25,6,157
0,9,90,7,127
120,5,34,5,146
60,11,134,11,155
180,1,29,1,29
180,6,157,6,124
240,1,88,8,27
240,3,130,3,38
60,11,118,11,56
120,3,38,3,38
60,5,82,0,73
120,4,47,4,46
60,1,88,1,81
120,0,10,0,87
180,3,38,3,38
0,11,135,3,97
120,12,60,12,12
180,3,128,3,38
0,5,59,0,87
120,9,67,9,115
180,11,118,11,135
180,0,116,0,105
120,9,84,9,90
60,11,134,11,96
180,3,63,3,147
240,3,114,9,119
120,11,51,3,76
180,9,115,9,18
60,15,72,15,72
120,11,135,11,135
120,3,147,3,26
240,11,118,11,17
120,3,130,11,1
60,8,40,11,138
60,6,157,13,52
180,0,87,5,57
240,3,93,3,93
180,6,157,6,122
0,9,7,1,95
240,4,47,4,47
180,9,35,9,119
240,4,14,12,107
0,3,38,11,134
60,11,56,11,78
240,1,112,1,150
120,3,63,14,158
0,11,51,3,147
60,3,38,3,76
0,14,145,14,4
180,3,93,3,37
60,11,118,11,78
240,9,84,1,148
60,3,38,3,117
240,4,47,11,1
240,3,11,3,97
240,14,39,14,4
180,9,115,1,19
240,0,73,0,10
120,14,92,3,38
120,11,1,11,118
120,0,87,0,10
240,0,116,0,121
60,6,157,6,122
120,14,145,14,154
60,9,90,9,115
120,8,27,11,16
60,14,24,0,121
120,11,51,9,32
60,14,86,14,92
0,8,156,8,156
0,7,31,7,58
180,3,38,3,117
60,3,26,3,38
120,6,79,6,41
60,14,39,3,97
60,3,11,3,63
240,3,117,3,38
60,9,18,9,54
240,14,83,14,154
0,11,16,3,26
180,0,109,14,145
60,3,38,3,37
0,14,4,14,86
60,1,150,1,112
180,11,56,11,138
0,14,62,11,1
60,9,18,9,144
0,13,100,13,71
240,7,99,9,18
240,1,29,9,7
60,4,47,4,47
240,14,4,3,76
60,3,38,3,128
240,9,115,1,148
0,14,83,14,83
60,9,119,9,98
120,9,144,9,32
60,14,158,3,117
240,12,60,12,60
0,1,81,1,88
60,1,150,1,150
0,7,75,7,75
180,11,140,1,88
240,11,118,3,48
120,9,67,9,115
0,3,37,8,156
180,0,121,0,116
120,11,51,11,96
0,9,0,3,26
180,14,158,3,37
240,7,99,7,99
60,9,144,1,148
120,14,108,0,121
180,6,157,13,13
180,3,128,3,93
0,0,73,0,55
60,8,156,11,138
0,14,20,12,60
60,0,10,0,116
60,4,89,4,89
0,0,116,0,73
120,9,7,1,29
180,14,33,3,37
60,1,81,1,150
180,3,93,3,11
0,9,144,9,32
240,7,127,13,113
240,12,60,12,70
180,9,35,1,148
240,3,93,3,48
180,5,3,0,116
180,3,11,3,97
60,6,124,6,124
240,11,1,11,118
120,3,147,3,114
180,3,97,3,97
0,13,113,7,53
0,3,11,3,114
60,11,16,11,56
120,0,121,0,116
60,0,87,0,87
120,9,98,9,18
180,9,32,1,88
120,7,31,7,99
240,3,38,3,130
60,9,18,9,0
60,4,47,4,14
60,14,33,4,137
120,11,56,11,56
60,9,119,9,115
0,15,72,15,69
180,3,38,14,4
240,6,124,10,44
60,14,83,14,62
240,3,97,9,35
240,3,128,3,38
120,6,124,1,112
240,3,37,3,38
0,11,118,11,66
120,9,67,9,67
120,7,99,7,53
0,9,32,9,32
120,3,63,3,38
120,3,76,3,38
120,3,38,3,63
120,6,124,8,27
240,9,67,11,96
120,3,61,3,61
120,9,54,9,90
240,3,76,3,128
180,0,10,5,82
0,14,154,14,154
120,14,33,3,21
240,2,28,2,142
0,3,37,3,38
120,3,102,3,11
120,8,152,8,40
120,11,96,11,135
180,9,35,9,67
120,12,60,12,77
60,8,64,11,16
120,6,124,1,81
180,6,79,6,157
60,3,38,14,24
0,0,121,14,39
180,9,7,11,135
240,2,142,2,142
60,4,137,4,47
240,0,116,0,126
120,3,63,3,63
180,3,63,3,114
240,3,128,14,86
0,3,97,11,17
240,8,143,11,155
180,11,66,4,89
240,9,98,1,19
180,7,31,7,31
60,14,4,14,62
120,3,147,9,119
120,0,116,0,116
0,3,97,9,115
0,4,103,11,155
0,3,114,9,32
60,14,62,14,83
180,3,76,3,26
180,3,37,11,135
180,0,73,0,126
0,3,117,3,26
240,0,10,0,116
60,3,21,3,38
60,1,88,1,88
180,5,132,5,82
240,9,32,11,17
0,14,145,14,24
180,8,123,8,104
180,3,61,9,144
120,3,128,3,128
60,0,87,0,116
180,3,38,3,38
180,0,87,5,59
180,4,103,8,143
240,4,103,8,143
240,3,130,3,21
180,8,156,8,156
0,11,118,11,134
0,3,38,3,117
120,1,88,9,84
120,3,38,3,38
240,11,138,8,27
120,9,67,3,114
60,5,34,5,82
120,14,62,14,83
180,4,141,2,142
0,14,62,4,46
0,4,47,11,155
60,9,67,3,147
0,1,112,1,29
60,3,128,3,38
120,11,118,11,51
0,3,48,3,48
60,12,60,12,43
180,3,37,3,128
120,0,116,3,21
240,3,38,3,38
0,4,137,14,33
60,9,67,9,67
60,6,41,6,41
180,3,114,11,78
60,3,97,11,56
180,11,118,11,134
0,11,17,11,1
240,5,111,5,146
180,9,90,1,19
0,7,99,7,31
180,3,93,3,102
60,11,155,11,16
180,1,112,1,88
0,9,0,11,51
180,3,48,14,158
0,11,66,11,16
120,11,17,3,37
180,8,64,11,16
120,1,88,8,27
60,14,108,3,37
180,1,88,1,88
60,11,17,11,17
240,7,31,9,18
120,8,156,8,5
60,9,54,9,90
0,3,38,3,38
180,6,124,6,25
60,11,96,11,56
0,9,115,9,98
180,7,58,7,58
60,8,27,11,140
240,3,102,14,33
120,3,93,14,4
120,9,90,9,84
0,0,10,0,121
240,3,117,3,11
120,0,73,14,24
240,0,87,0,105
180,6,157,6,41
0,11,96,3,147
60,3,38,11,96
0,11,1,3,102
240,12,107,12,60
180,9,35,9,115
180,0,126,0,73
240,11,16,8,64
180,3,114,3,26
60,3,102,3,93
120,3,61,3,37
60,1,88,8,27
120,3,97,9,144
120,9,0,11,135
240,9,144,11,51
0,0,73,14,108
0,6,157,6,157
120,3,63,3,128
120,3,63,3,128
180,3,38,14,154
120,1,112,8,27
120,3,21,3,21
180,3,48,11,1
0,11,135,11,51
0,3,76,3,38
180,14,24,5,82
180,14,4,3,38
180,9,32,9,67
180,0,73,0,87
60,1,150,1,49
240,9,115,9,115
0,14,108,3,38
180,7,53,9,18
180,0,126,0,116
60,6,157,6,157
60,3,37,3,102
180,14,108,3,76
240,11,155,11,138
0,13,13,13,36
180,6,157,8,104
120,3,130,3,37
60,4,89,11,1
180,9,67,9,54
120,9,67,9,84
60,11,66,10,44
180,4,141,12,149
120,11,16,4,89
0,0,42,0,121
60,7,75,7,99
240,13,52,6,41
240,4,141,11,155
240,7,75,7,31
240,9,35,1,29
0,0,73,14,39
120,3,38,3,117
180,9,18,9,98
60,8,156,10,120
180,3,21,3,21
180,8,64,3,93
0,4,89,4,47
240,3,38,3,38
120,11,66,11,56
180,11,140,11,17
180,11,134,3,37
120,7,9,7,75
60,9,144,9,67
240,3,76,9,119
0,11,51,11,96
180,6,25,6,124
60,11,56,11,66
60,0,73,3,130
240,3,38,3,48
240,3,26,3,97
60,8,64,4,89
120,3,93,3,48
120,11,118,11,78
60,14,145,14,24
180,11,138,8,40
180,11,96,9,32
60,11,16,4,103
240,3,114,3,93
240,14,62,14,4
0,3,38,3,21
60,3,76,3,76
0,6,124,6,124
120,9,32,9,119
60,3,102,3,102
60,4,103,4,47
180,3,114,9,67
240,4,47,4,47
60,0,87,5,59
180,5,59,5,34
180,14,154,14,24
60,14,4,14,158
240,8,156,8,123
180,8,5,8,64
0,0,42,0,73
120,8,40,11,78
60,14,45,14,4
60,11,96,1,88
60,11,1,11,155
120,3,38,3,37
180,12,77,12,60
180,11,66,4,89
180,14,92,14,33
240,8,5,8,152
180,9,119,9,67
240,9,54,9,119
0,3,128,3,38
120,9,18,7,99
0,4,103,11,16
0,3,63,3,11
240,14,4,3,117
0,14,33,11,118
0,11,51,11,96
180,12,94,14,145
240,3,26,11,135
0,3,48,14,33
0,1,150,8,152
240,9,115,9,18
180,3,93,3,102
0,3,38,14,4
60,8,5,8,40
180,11,1,3,102
240,5,57,5,132
0,3,38,9,54
180,15,110,15,72
60,11,118,11,66
180,14,33,3,48
0,3,128,3,128
120,11,155,11,138
240,9,67,9,7
60,7,31,3,61
0,3,11,3,130
120,14,24,0,73
180,11,138,8,64
60,6,41,6,41
120,0,10,0,87
180,0,73,5,59
60,11,96,11,140
120,6,79,10,22
120,3,21,14,33
120,6,2,6,124
120,6,157,6,122
120,4,89,11,66
60,3,117,3,38
0,4,46,14,154
240,6,157,6,157
0,9,98,9,144
0,0,109,0,121
180,3,102,3,38
240,15,72,15,110
240,11,138,8,152
240,11,1,11,134
0,3,11,3,114
60,0,116,0,87
0,3,61,9,32
120,3,21,14,154
180,4,47,4,89
0,9,35,1,19
240,7,127,7,53
0,3,97,9,18
180,4,141,14,33
0,9,32,9,32
180,4,47,4,47
180,9,67,9,32
60,11,96,11,17
180,8,152,8,27
60,8,27,11,78
60,0,116,0,116
120,11,138,8,40
60,3,128,3,76
240,14,83,14,154
180,4,89,11,118
60,3,128,3,38
0,11,118,11,134
0,3,48,4,89
180,8,143,8,64
180,3,38,3,130
240,3,38,9,32
60,3,128,3,76
0,7,75,7,75
180,11,51,14,92
120,0,73,0,121
120,14,62,14,45
240,7,99,7,53
0,3,114,9,0
60,13,13,13,71
240,11,51,11,134
60,11,135,9,144
0,11,16,4,47
120,7,125,7,75
240,11,135,3,97
180,4,141,4,103
180,13,52,7,127
0,0,105,0,116
60,6,124,6,157
60,11,118,11,78
240,2,30,4,103
0,8,64,11,56
120,14,108,14,145
180,3,38,3,63
240,14,24,14,24
120,3,38,3,128
180,3,38,11,56
240,8,152,11,56
180,3,38,11,118
180,11,118,11,1
240,5,34,5,153
0,3,147,11,51
120,12,12,12,77
180,14,83,14,20
180,11,78,11,17
180,13,71,6,157
180,0,121,3,130
180,7,58,7,75
0,13,36,13,13
240,3,97,8,152
0,9,84,9,7
180,7,75,7,125
180,8,27,9,7
60,3,38,14,154
0,11,118,11,1
180,6,122,6,124
0,3,128,3,37
60,11,78,11,118
240,15,72,15,72
240,3,38,14,45
120,3,93,3,76
180,14,85,14,62
60,8,143,8,64
120,8,27,3,97
240,0,10,0,116
120,3,37,11,135
240,14,33,14,4
120,0,73,3,130
240,6,157,6,124
240,4,47,8,64
60,14,45,14,145
0,4,46,14,4
120,0,116,5,82
240,14,158,3,93
240,8,64,8,143
240,14,154,14,45
0,8,27,3,114
120,3,38,9,144
120,3,76,3,26
120,4,141,4,141
60,11,118,11,66
120,3,147,3,114
180,3,38,14,145
60,9,35,3,38
120,3,128,14,158
120,14,4,3,48
60,3,147,3,11
240,11,78,9,67
0,14,33,3,102
180,0,121,14,45
0,14,4,14,86
60,3,38,3,76
180,3,11,3,63
0,3,114,3,61
120,14,62,14,62
180,14,33,14,145
60,3,93,3,130
0,3,128,11,78
240,0,87,14,24
120,3,21,3,37
0,14,108,3,37
240,11,66,8,64
60,11,96,11,56
240,4,46,4,46
120,9,32,9,144
60,3,38,14,158
180,3,11,14,39
180,1,29,1,29
60,3,117,3,38
180,3,26,3,76
60,4,89,4,137
120,9,67,9,115
240,5,82,0,87
120,11,16,8,40
0,10,44,8,143
240,11,56,11,51
0,9,144,9,32
0,0,121,0,121
240,13,36,13,71
60,3,76,3,38
240,9,98,1,19
120,3,38,3,128
240,3,37,3,37
240,10,120,10,44
0,3,21,3,38
120,9,90,1,29
180,3,63,3,61
120,2,142,12,60
240,9,98,1,19
240,7,127,7,31
0,14,4,3,37
60,3,11,3,26
60,10,44,10,44
0,1,112,1,29
180,14,24,14,24
60,3,38,11,16
0,0,121,14,145
0,8,27,11,96
180,8,5,8,64
240,3,102,11,66
180,3,38,3,38
180,1,150,1,148
0,3,117,3,76
120,3,93,3,128
60,11,16,11,134
180,0,73,14,24
240,14,154,4,89
0,14,62,14,62
60,8,156,11,138
0,3,38,3,128
180,9,7,9,7
0,3,11,9,32
60,3,38,14,108
60,11,96,8,27
180,10,22,6,79
120,11,138,11,16
120,11,118,11,135
0,11,140,11,96
180,9,18,9,18
120,3,38,14,154
240,3,11,3,63
240,3,38,3,63
0,3,63,9,18
0,14,20,0,121
0,5,82,0,121
240,11,140,11,56
120,9,67,9,7
0,11,155,3,26
240,5,82,0,10
120,15,110,2,68
180,11,138,11,138
120,7,31,7,99
0,8,156,10,44
180,3,38,1,19
180,3,37,3,21
0,11,118,14,33
180,3,11,3,76
240,12,12,12,77
120,10,120,10,44
180,3,76,3,117
120,14,108,14,4
0,11,56,3,102
180,3,38,3,38
120,1,112,13,52
240,7,127,9,98
240,12,70,12,43
0,11,138,8,156
0,5,82,5,82
180,4,89,14,62
240,8,143,8,5
120,12,94,12,60
180,11,56,8,40
60,1,131,6,91
180,3,128,3,76
60,0,10,14,39
180,11,96,3,26
0,4,47,4,47
0,13,36,13,159
0,3,114,3,76
0,4,46,14,62
0,11,17,11,134
120,10,44,10,44
0,9,84,9,54
240,14,24,3,21
180,3,38,3,130
180,14,145,14,154
120,3,38,3,11
180,3,48,4,47
240,8,40,8,152
180,6,157,6,124
0,4,46,14,83
0,3,61,3,11
120,13,36,13,36
240,11,78,3,21
0,8,143,8,143
240,3,21,3,128
0,14,24,0,73
60,15,72,15,72
60,6,157,6,124
0,1,88,8,40
120,11,78,11,138
60,3,61,3,38
180,11,1,3,48
60,9,7,9,67
120,3,38,3,128
180,11,1,8,40
180,9,98,7,127
240,14,45,12,70
60,6,157,6,157
0,15,72,15,72
120,13,52,13,52
180,14,108,12,60
120,8,156,8,156
180,12,43,14,45
120,8,64,11,66
0,14,45,14,62
240,14,45,0,121
240,11,155,11,16
60,3,128,3,63
240,3,117,14,4
180,3,130,3,130
240,3,26,3,37
240,13,100,13,71
120,8,40,10,44
180,6,124,6,91
180,3,38,3,37
120,5,57,0,126
60,3,38,3,38
120,10,120,8,5
180,13,113,13,13
60,3,128,3,26
180,11,1,11,155
60,11,135,11,96
240,3,48,12,43
240,3,48,11,118
180,3,114,9,32
180,0,87,3,130
120,13,13,13,113
240,11,56,11,118
240,14,4,3,117
120,14,154,14,86
180,3,38,3,114
0,11,66,4,46
180,3,128,3,128
0,1,148,1,88
0,3,11,3,11
180,1,131,6,124
120,0,73,0,121
0,9,144,9,144
120,14,20,14,20
0,14,45,14,83
180,3,38,3,26
120,14,86,0,121
0,3,117,14,39
0,9,67,11,17
120,3,38,3,38
180,3,38,3,38
60,3,93,3,38
180,3,11,3,93
120,3,26,3,38
0,3,11,3,11
120,0,116,14,20
60,11,56,3,97
240,3,11,3,26
0,6,124,10,44
60,3,61,3,147
120,0,73,0,73
60,7,125,7,125
240,11,140,8,27
120,5,59,5,59
60,10,44,8,104
60,7,125,7,75
120,3,37,3,76
180,14,83,4,137
240,4,46,12,107
0,1,29,1,148
180,5,59,5,59
180,3,102,3,48
60,9,7,1,29
240,9,84,9,90
60,11,51,11,96
180,3,11,3,38
240,15,74,15,74
0,11,78,3,97
60,3,128,3,38
120,14,86,0,121
60,1,29,9,90
120,14,62,14,83
240,5,82,14,24
180,14,62,14,33
0,3,117,14,39
0,0,73,14,20
0,7,31,7,125
180,8,27,11,51
60,11,96,11,96
180,9,32,8,152
120,11,118,11,1
0,10,136,15,72
120,14,4,14,92
60,11,56,8,156
0,3,38,3,38
0,6,2,6,157
60,14,158,3,128
60,4,89,11,66
120,6,157,6,41
120,2,30,4,103
180,4,47,4,103
240,3,61,3,114
180,8,64,8,156
120,11,78,3,26
120,4,89,4,47
0,12,60,12,77
120,3,38,3,38
60,0,42,0,121
60,4,46,11,118
120,0,126,0,121
60,3,48,3,93
60,14,86,14,92
180,3,114,3,37
60,1,88,8,156
120,3,38,3,128
180,8,40,8,27
240,14,154,14,33
60,3,48,3,48
0,3,128,3,93
120,1,29,1,131
180,9,18,9,54
0,3,76,3,37
0,11,51,3,26
180,2,142,4,141
120,3,114,3,147
240,8,156,8,64
180,3,38,3,93
240,3,48,11,118
240,0,10,5,82
240,8,64,4,47
240,3,128,3,147
120,14,158,14,108
240,1,6,10,44
180,3,147,3,63
120,8,64,11,155
0,3,76,14,4
120,3,76,3,38
120,1,29,1,29
120,3,38,3,38
120,8,65,8,64
240,7,53,9,98
240,3,11,3,37
120,0,10,0,10
180,14,33,14,33
180,6,157,6,157
240,11,118,8,156
60,3,114,3,114
180,3,37,3,26
180,3,37,3,21
120,9,67,9,144
0,3,38,3,128
180,8,143,2,30
0,3,38,14,154
240,14,4,3,117
180,3,38,3,21
60,0,121,14,45
120,0,87,14,92
120,6,124,6,124
120,14,158,14,4
240,14,24,11,1
60,13,71,13,13
60,3,128,3,147
0,14,62,14,62
180,3,37,3,11
0,11,66,11,78
0,11,56,8,64
180,3,48,3,21
240,14,4,0,121
120,1,148,1,148
60,4,103,4,47
120,13,159,1,19
60,14,92,0,73
240,1,88,8,152
60,4,47,4,141
240,3,38,3,63
120,11,16,8,40
120,9,90,7,53
0,9,0,3,147
180,15,23,4,141
240,0,87,5,82
240,3,38,3,37
60,8,5,11,155
180,2,28,2,68
0,8,152,1,150
60,3,93,3,102
0,11,66,11,66
60,3,37,3,38
120,3,21,14,4
60,14,45,4,46
240,8,64,8,64
180,9,32,3,97
60,3,93,3,38
0,3,38,3,11
240,3,38,3,128
120,3,93,14,86
0,3,37,3,11
60,6,79,6,157
120,4,103,4,47
180,3,76,3,93
240,11,17,9,67
240,3,102,3,37
0,14,39,14,20
120,14,154,4,46
0,1,88,11,140
0,3,38,3,38
120,14,4,3,38
120,4,14,14,154
120,1,19,9,90
0,11,96,11,16
180,4,89,11,16
120,0,10,0,10
240,3,38,3,117
180,3,26,7,53
180,3,128,3,38
240,6,41,8,104
180,11,1,3,21
120,6,2,6,2
60,6,25,6,157
240,4,141,11,66
180,10,120,8,156
60,9,32,3,38
240,3,102,11,118
180,9,98,9,98
240,3,37,3,128
120,3,117,3,93
60,14,45,12,70
120,9,90,9,144
180,8,156,11,96
120,15,72,15,72
60,14,62,4,141
60,11,140,11,96
60,11,78,11,118
120,6,124,6,124
0,6,157,6,2
60,11,56,11,96
180,7,75,7,99
240,3,128,3,114
180,9,144,9,144
120,6,157,6,2
120,8,64,11,155
120,6,157,10,136
180,3,63,3,128
