Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
180,24,35,29,67
300,9,98,12,54
120,10,60,10,77
420,27,38,27,128
60,15,64,15,16
120,30,124,20,81
360,3,72,7,65
420,29,67,29,32
180,30,79,30,157
60,27,38,19,24
480,30,157,30,157
360,16,3,11,42
0,19,121,0,39
420,8,48,18,137
300,8,118,18,83
420,12,0,12,147
180,24,7,29,135
420,26,142,5,89
240,26,142,26,142
480,27,63,27,76
60,18,137,5,47
240,11,116,16,126
420,8,1,27,93
480,27,130,0,117
480,9,98,9,98
120,27,63,27,63
180,27,63,12,114
420,2,88,2,27
360,0,39,19,24
360,8,26,27,38
240,27,128,0,86
0,12,97,29,17
240,7,143,15,155
300,19,73,19,121
180,15,66,5,89
240,9,98,24,19
360,0,92,0,86
180,28,31,28,31
360,27,37,8,102
60,0,4,18,62
300,15,156,29,134
420,27,11,9,18
120,12,147,12,119
120,11,116,11,116
0,12,97,12,115
0,5,103,15,155
0,12,114,29,32
60,18,62,18,83
180,27,76,8,26
480,15,64,7,143
180,27,37,29,135
180,19,73,16,126
0,0,117,8,26
240,16,10,11,116
300,19,121,19,24
60,27,21,27,38
480,27,21,27,37
60,2,88,2,88
180,23,132,16,82
240,29,32,29,17
0,19,145,19,24
300,24,148,24,7
180,20,123,20,104
180,12,61,12,144
480,2,152,29,67
360,19,45,0,86
120,27,128,27,128
360,0,4,0,117
60,16,87,11,116
480,27,38,27,130
300,0,4,0,158
360,27,128,27,38
180,27,38,27,38
180,16,87,4,59
480,18,137,5,103
180,5,103,7,143
240,5,103,7,143
300,2,152,2,88
480,27,38,27,76
240,27,130,27,21
180,15,156,15,156
0,8,118,29,134
0,27,38,0,117
420,4,59,16,87
420,27,37,27,63
120,2,88,24,84
120,27,38,27,38
240,15,138,2,27
360,20,123,2,27
120,29,67,12,114
60,4,34,16,82
120,18,62,18,83
180,5,141,26,142
420,27,38,27,21
0,18,62,5,46
0,5,47,15,155
300,8,1,18,154
60,29,67,12,147
0,13,112,2,29
60,27,128,27,38
120,8,118,29,51
480,27,38,27,38
360,27,128,27,38
0,8,48,8,48
60,10,60,10,43
420,9,18,9,18
300,2,29,24,7
480,20,44,1,41
420,29,67,29,135
180,27,37,27,128
300,15,64,15,5
120,11,116,27,21
300,18,62,19,20
480,17,50,30,25
240,27,38,27,38
0,18,137,18,33
60,29,67,29,67
60,1,41,1,41
480,19,24,19,73
180,12,114,8,78
60,12,97,29,56
180,8,118,29,134
420,29,67,2,29
480,5,103,5,89
0,29,17,8,1
240,23,111,23,146
180,24,90,24,19
0,9,99,28,31
180,27,93,8,102
300,29,51,29,51
60,15,155,15,16
180,13,112,2,88
0,12,0,29,51
300,30,157,30,124
180,8,48,0,158
0,15,66,15,16
360,29,17,29,134
120,29,17,27,37
300,19,45,18,83
480,24,7,29,140
300,0,4,18,33
180,15,64,15,16
480,30,157,30,25
120,2,88,2,27
480,8,1,8,1
60,0,108,27,37
180,2,88,2,88
300,29,17,2,27
480,10,77,10,60
60,29,17,29,17
240,28,31,9,18
360,19,73,0,108
480,9,127,6,9
420,9,18,12,115
120,15,156,15,5
60,12,54,24,90
0,27,38,27,38
480,27,130,27,76
300,29,134,29,135
420,30,157,30,124
180,30,124,30,25
300,18,137,8,118
60,29,96,29,56
0,12,115,9,98
180,6,58,6,58
60,2,27,29,140
240,8,102,18,33
300,27,38,19,24
120,27,93,0,4
120,24,90,24,84
420,0,39,27,38
300,27,128,27,38
480,27,93,8,102
420,29,17,29,135
360,12,114,27,11
0,16,10,19,121
240,0,117,27,11
120,19,73,19,24
420,28,125,28,75
480,12,54,12,54
240,16,87,11,105
180,30,157,1,41
0,29,96,12,147
480,27,38,27,76
480,19,73,16,10
360,19,73,0,108
420,29,140,8,118
300,18,62,18,154
300,2,27,15,40
60,27,38,29,96
0,8,1,8,102
360,27,37,27,21
300,16,3,4,34
480,27,63,18,33
240,26,107,10,60
420,15,64,5,89
180,24,35,12,115
180,16,126,19,73
360,8,48,15,16
240,15,16,15,64
360,29,135,29,17
420,24,19,24,90
480,9,53,22,36
180,12,114,8,26
300,12,97,0,4
60,8,102,27,93
120,12,61,27,37
60,2,88,2,27
120,12,97,12,144
120,12,0,29,135
240,12,144,29,51
300,27,38,0,39
0,19,73,0,108
0,30,157,30,157
120,27,63,27,128
120,27,63,27,128
300,30,157,20,44
180,27,38,18,154
120,13,112,2,27
300,12,147,12,147
120,27,21,27,21
180,8,48,8,1
420,2,150,2,150
300,12,97,27,128
420,18,154,18,62
360,12,147,12,61
0,29,135,29,51
0,27,76,27,38
360,5,46,5,103
180,19,24,16,82
180,0,4,27,38
180,29,32,29,67
360,27,38,8,78
180,19,73,16,87
60,2,150,13,49
420,22,71,9,127
240,12,115,12,115
0,0,108,27,38
300,19,121,11,105
360,27,11,12,97
300,28,75,9,53
300,15,138,20,104
480,0,86,8,48
180,9,53,9,18
180,16,126,11,116
60,30,157,30,157
60,27,37,8,102
180,0,108,27,76
240,15,155,15,138
360,27,37,29,134
0,22,13,22,36
180,30,157,20,104
120,27,130,27,37
60,5,89,8,1
180,29,67,12,54
420,29,17,5,89
420,30,124,30,25
120,29,67,24,84
300,5,103,5,47
300,5,103,5,47
480,15,155,29,51
480,27,38,27,76
60,15,66,20,44
360,10,60,19,20
180,5,141,26,149
480,27,128,9,99
360,19,73,16,82
480,19,24,16,82
420,12,54,8,102
120,15,16,5,89
300,15,64,15,155
360,12,119,27,11
0,11,42,19,121
60,28,75,9,99
240,13,52,1,41
240,5,141,15,155
240,28,75,28,31
420,27,63,12,144
420,15,16,15,16
300,29,51,29,135
480,29,67,29,32
240,24,35,2,29
0,19,73,0,39
120,27,38,0,117
180,9,18,9,98
60,15,156,7,120
300,8,78,2,27
180,27,21,27,21
180,15,64,27,93
420,27,38,27,11
0,5,89,5,47
240,27,38,27,38
300,8,48,29,134
120,15,66,29,56
180,29,140,29,17
180,29,134,27,37
120,6,9,28,75
60,12,144,29,67
300,27,38,0,117
420,18,62,5,46
240,27,76,12,119
0,29,51,29,96
420,11,116,23,106
300,27,63,12,119
180,30,25,30,124
60,29,56,15,66
420,0,4,8,48
300,4,59,4,59
480,27,11,27,38
60,19,73,27,130
240,27,38,8,48
240,8,26,12,97
360,16,10,19,24
360,27,128,27,38
360,29,140,8,78
60,15,64,5,89
420,2,29,2,29
120,27,93,8,48
120,8,118,8,78
60,19,145,19,24
480,16,87,27,38
180,15,138,15,40
180,29,96,29,32
60,15,16,5,103
240,12,114,27,93
300,27,38,27,38
240,18,62,0,4
360,30,124,30,79
0,27,38,27,21
420,15,156,20,44
300,27,93,12,61
60,27,76,27,76
0,30,124,30,124
120,29,32,12,119
60,8,102,8,102
60,5,103,5,47
480,0,158,27,38
180,12,114,29,67
420,27,38,27,128
240,5,47,5,47
60,16,87,4,59
420,15,64,26,142
360,19,145,18,62
180,4,59,4,34
180,18,154,19,24
360,27,37,8,102
60,0,4,0,158
240,15,156,20,123
180,15,5,15,64
0,11,42,19,73
300,5,89,5,47
120,15,40,8,78
420,27,128,0,39
60,19,45,0,4
60,29,96,2,88
360,29,32,12,0
300,27,93,27,130
60,8,1,15,155
120,27,38,27,37
300,5,14,26,142
180,10,77,10,60
180,15,66,5,89
180,0,92,18,33
240,15,5,2,152
180,12,119,29,67
240,12,54,12,119
480,0,4,0,117
360,9,18,24,35
0,27,128,27,38
120,9,18,9,99
0,5,103,15,16
360,1,41,2,152
360,27,37,27,38
0,27,63,27,11
240,0,4,0,117
300,5,89,5,103
0,18,33,8,118
300,16,87,19,121
480,3,23,3,72
0,29,51,29,96
420,1,41,1,41
180,31,94,19,145
420,15,156,7,143
240,8,26,29,135
0,8,48,18,33
360,29,51,29,51
0,2,150,2,152
360,12,144,12,115
240,12,115,9,18
180,27,93,8,102
0,27,38,0,4
300,5,89,8,1
60,15,5,15,40
480,12,115,9,18
180,8,1,8,102
420,19,24,19,24
240,4,57,23,132
0,27,38,12,54
480,19,24,0,39
360,0,4,27,38
420,8,1,27,93
480,29,17,8,1
180,3,110,3,72
480,24,148,24,7
480,27,63,12,147
420,27,76,27,37
60,8,118,15,66
360,15,66,15,64
300,0,92,19,20
180,18,33,8,48
420,29,17,29,96
480,8,118,0,86
0,27,128,27,128
420,12,115,24,35
120,15,155,15,138
360,27,128,27,76
240,29,67,24,7
480,15,40,15,156
60,28,31,12,61
0,27,11,27,130
120,19,24,19,73
180,15,138,15,64
300,8,26,22,71
60,1,41,1,41
120,16,10,16,87
480,7,65,7,65
480,12,54,9,98
300,9,99,28,75
300,27,11,27,38
180,19,73,4,59
360,27,11,27,37
480,12,119,12,114
420,15,16,29,56
480,12,0,29,67
60,29,96,29,140
120,30,79,14,22
120,27,21,18,33
120,30,2,30,124
300,18,33,27,128
300,20,6,30,2
120,30,157,17,122
120,5,89,15,66
60,0,117,27,38
360,29,67,12,115
0,5,46,18,154
240,30,157,30,157
0,9,98,12,144
360,9,98,24,90
480,11,116,11,42
300,24,35,28,75
0,19,109,19,121
300,0,39,19,73
300,29,140,24,7
180,8,102,27,38
420,27,11,27,11
240,3,72,3,110
360,27,21,27,130
240,15,138,2,152
240,8,1,29,134
0,27,11,12,114
60,11,116,16,87
0,12,61,29,32
420,2,29,2,88
120,27,21,18,154
180,5,47,5,89
0,24,35,24,19
360,5,103,15,156
300,12,0,8,26
240,9,127,9,53
300,18,62,5,46
0,12,97,9,18
300,6,58,24,90
300,23,132,16,126
300,29,135,12,114
180,5,141,18,33
0,29,32,29,32
360,9,98,12,54
180,5,47,5,47
480,12,144,29,67
180,29,67,29,32
60,29,96,29,17
420,29,134,27,38
420,30,124,1,91
420,5,89,5,89
360,20,104,2,152
420,12,144,29,140
480,29,32,29,67
180,2,152,2,27
60,2,27,8,78
300,0,39,27,38
60,11,116,11,116
360,16,87,16,10
120,15,138,15,40
300,24,90,9,98
360,4,57,4,59
480,24,84,24,84
60,27,128,27,76
360,29,32,12,97
300,8,1,29,56
240,18,83,18,154
180,5,89,8,118
360,8,118,27,76
60,27,128,27,38
0,8,118,29,134
0,8,48,5,89
360,1,41,2,152
180,7,143,15,64
420,27,93,27,38
180,27,38,27,130
420,30,157,30,157
240,27,38,29,32
60,27,128,27,76
360,29,96,29,134
0,28,75,28,75
360,23,146,23,15
180,29,51,0,92
120,19,73,19,121
120,18,62,19,45
480,24,7,29,67
300,28,31,28,31
420,24,7,2,150
360,27,76,27,93
300,19,121,19,24
240,9,99,9,53
300,25,68,26,142
420,27,93,0,117
480,2,29,2,152
0,12,114,12,0
360,2,27,2,29
60,22,13,22,71
240,29,51,29,134
300,2,152,29,51
300,27,37,27,37
60,29,135,12,144
0,15,16,5,47
120,28,125,28,75
360,27,130,27,93
420,23,146,4,59
240,29,135,12,97
180,5,141,5,103
180,13,52,9,127
0,11,105,11,116
300,27,38,27,128
60,30,124,30,157
60,8,118,8,78
360,5,47,18,154
240,7,30,5,103
0,15,64,29,56
360,15,64,15,156
120,0,108,19,145
480,19,20,18,83
300,12,0,29,51
420,9,18,9,18
180,27,38,27,63
240,19,24,19,24
120,27,38,27,128
300,29,134,27,93
360,0,86,27,38
180,27,38,29,56
240,2,152,29,56
480,27,38,27,76
180,27,38,8,118
480,22,71,6,58
180,8,118,8,1
240,4,34,4,153
0,12,147,29,51
300,18,154,19,45
120,10,12,10,77
480,9,99,28,75
180,18,83,19,20
180,8,78,29,17
180,22,71,30,157
180,19,121,27,130
180,6,58,28,75
0,22,36,22,13
240,12,97,2,152
420,9,99,9,99
0,24,84,24,7
180,28,75,28,125
180,2,27,24,7
420,7,65,20,104
60,27,38,18,154
0,8,118,8,1
180,17,122,30,124
0,27,128,27,37
300,5,47,15,66
60,8,78,8,118
240,3,72,3,72
240,27,38,19,45
360,27,128,27,76
120,27,93,27,76
360,19,145,18,62
360,27,37,29,96
180,31,85,18,62
60,7,143,15,64
120,2,27,12,97
240,16,10,11,116
120,27,37,29,135
240,18,33,0,4
120,19,73,27,130
480,15,5,15,138
240,30,157,30,124
360,27,76,8,48
240,5,47,15,64
60,19,45,19,145
0,5,46,0,4
120,11,116,16,82
480,27,38,0,4
240,0,158,27,93
240,15,64,7,143
240,18,154,19,45
360,24,35,29,67
0,2,27,12,114
360,8,118,8,78
120,27,38,12,144
120,27,76,8,26
420,4,34,4,34
120,5,141,5,141
60,8,118,15,66
480,3,72,21,80
120,12,147,12,114
180,27,38,19,145
420,16,82,16,82
60,24,35,27,38
360,29,51,24,90
120,27,128,0,158
360,18,83,0,4
120,0,4,8,48
480,0,4,27,21
60,12,147,27,11
240,8,78,29,67
0,18,33,8,102
300,27,38,27,93
180,19,121,19,45
0,0,4,0,86
60,27,38,27,76
480,27,11,27,38
360,15,66,8,1
180,27,11,27,63
480,30,124,30,124
0,12,114,12,61
300,15,40,20,44
300,0,39,16,87
120,18,62,18,62
480,15,66,29,17
180,18,33,19,145
360,3,72,5,141
480,27,38,27,128
360,8,78,12,114
60,27,93,27,130
0,27,128,8,78
240,16,87,19,24
480,0,86,0,4
420,27,11,12,119
300,27,38,27,38
120,27,21,27,37
480,27,38,27,38
0,0,108,27,37
240,15,66,15,64
360,2,29,24,148
60,29,96,29,56
240,5,46,5,46
480,5,89,5,141
420,24,84,29,67
120,29,32,12,144
60,27,38,0,158
420,8,102,15,16
180,27,11,0,39
360,8,48,8,1
300,8,118,5,103
360,2,27,27,76
360,2,150,30,124
180,2,29,2,29
60,0,117,27,38
180,8,26,27,76
60,5,89,18,137
120,29,67,12,115
360,26,142,26,142
240,16,82,16,87
420,16,87,16,10
120,15,16,15,40
0,20,44,7,143
240,29,56,29,51
0,12,144,29,32
300,16,87,19,73
480,3,72,3,72
480,20,81,2,152
300,24,35,29,67
300,9,18,9,18
0,19,121,19,121
240,22,36,22,71
300,0,117,0,117
60,27,76,27,38
240,9,98,24,19
420,9,18,24,35
300,31,85,18,62
120,27,38,27,128
360,27,37,8,26
240,27,37,27,37
480,27,128,27,63
240,7,120,20,44
360,29,96,29,56
300,12,97,27,37
0,27,21,27,38
120,24,90,2,29
360,0,158,19,24
180,27,63,12,61
120,26,142,10,60
420,27,76,8,102
240,9,98,24,19
300,28,75,9,99
240,9,127,28,31
0,0,4,27,37
60,27,11,8,26
480,12,61,27,63
480,24,90,13,113
420,15,40,29,51
60,20,44,20,44
0,13,112,2,29
180,19,24,19,24
60,27,38,15,16
480,5,47,5,47
420,30,79,30,157
0,19,121,19,145
480,0,108,27,128
0,2,27,29,96
180,15,5,15,64
240,8,102,15,66
180,27,38,27,38
420,18,154,18,83
360,30,79,30,124
300,12,97,27,38
480,24,148,13,52
180,2,150,24,148
480,27,38,27,128
0,0,117,27,76
120,27,93,27,128
60,15,16,29,134
480,19,24,0,92
180,19,73,19,24
240,18,154,5,89
0,18,62,18,62
420,19,145,19,20
60,15,156,15,138
0,27,38,27,128
180,24,7,24,7
480,27,93,27,38
300,15,66,29,56
0,27,11,29,32
360,27,38,12,119
60,27,38,0,108
60,29,96,2,27
180,14,22,30,79
120,15,138,15,16
120,8,118,29,135
0,29,140,29,96
480,19,109,19,45
480,0,39,18,154
180,9,18,9,18
420,27,11,27,63
120,27,38,18,154
240,27,11,27,63
240,27,38,27,63
0,27,63,9,18
480,27,38,27,76
0,19,20,19,121
0,16,82,19,121
300,27,38,8,48
360,8,118,15,156
240,29,140,29,56
120,29,67,24,7
360,12,61,12,61
0,15,155,8,26
240,16,82,16,10
120,3,110,25,68
300,27,128,27,37
180,15,138,15,138
120,28,31,9,99
0,15,156,20,44
180,27,38,24,19
420,18,33,19,45
300,27,11,12,115
300,8,78,29,135
300,15,156,15,138
480,8,48,18,154
180,27,37,27,21
0,8,118,18,33
300,8,48,8,1
420,27,38,27,37
180,27,11,27,76
240,10,12,10,77
120,7,120,20,44
180,27,76,0,117
120,0,108,0,4
360,12,97,29,32
0,29,56,8,102
300,23,146,16,82
300,6,9,28,75
180,27,38,27,38
120,13,112,13,52
240,9,127,9,98
240,10,70,10,43
0,15,138,15,156
360,27,38,27,128
360,27,38,27,128
480,24,148,13,113
480,0,92,19,109
300,28,75,27,37
0,16,82,16,82
420,18,62,18,83
420,12,144,12,147
300,27,76,27,37
360,30,79,29,67
480,6,9,27,37
180,5,89,18,62
240,7,143,15,5
120,31,94,10,60
420,15,5,7,143
180,29,56,15,40
60,1,131,1,91
180,27,128,27,76
300,0,4,27,21
60,16,10,0,39
420,29,140,29,51
360,9,99,9,18
180,29,96,8,26
360,12,144,29,67
0,5,47,5,47
300,8,26,29,32
420,29,135,29,17
0,22,36,6,159
420,8,48,8,102
360,15,66,8,1
300,27,128,27,38
0,12,114,27,76
0,5,46,18,62
360,24,19,24,148
0,29,17,29,134
120,20,44,20,44
480,8,26,29,17
300,27,38,12,61
420,27,130,27,93
420,29,56,5,89
0,24,84,12,54
360,10,70,10,12
240,19,24,27,21
180,27,38,27,130
420,27,11,12,61
180,19,145,18,154
120,27,38,27,11
180,8,48,5,47
300,24,148,22,36
240,15,40,2,152
360,27,38,27,63
360,7,120,3,72
180,30,157,30,124
300,27,38,27,38
0,5,46,18,83
420,19,24,19,24
0,12,61,27,11
480,19,73,11,116
480,15,66,15,138
120,22,36,22,36
240,8,78,27,21
0,7,143,7,143
240,27,21,27,128
360,9,99,9,99
0,19,24,19,73
60,3,72,3,72
60,30,157,30,124
0,2,88,15,40
300,12,97,29,96
480,5,89,5,141
480,10,77,10,60
420,27,38,27,128
300,8,26,29,96
120,8,78,15,138
60,12,61,27,38
360,8,26,27,128
180,8,1,8,48
60,24,7,29,67
120,27,38,27,128
480,13,112,13,112
300,27,38,0,117
180,8,1,15,40
180,9,98,9,127
240,19,45,10,70
480,27,63,27,38
60,30,157,30,157
0,3,72,3,72
420,27,128,27,38
120,13,52,13,52
180,0,108,10,60
420,15,40,29,96
120,15,156,15,156
180,10,43,19,45
360,27,128,27,37
420,27,11,27,11
360,20,81,20,6
120,15,64,15,66
0,19,45,18,62
420,27,38,27,130
240,19,45,19,121
240,15,155,15,16
60,27,128,27,63
480,27,38,27,21
480,8,118,5,89
240,0,117,0,4
180,27,130,27,130
240,8,26,27,37
240,22,100,22,71
360,29,32,29,67
120,15,40,20,44
420,29,67,12,144
180,30,124,1,91
360,29,32,12,115
480,4,34,19,73
360,15,5,15,16
180,27,38,27,37
120,4,57,16,126
60,27,38,27,38
420,17,122,30,25
420,2,88,24,148
120,7,120,15,5
180,13,113,22,13
300,2,29,15,138
60,27,128,8,26
180,8,1,15,155
60,29,135,29,96
240,8,48,10,43
240,8,48,8,118
420,5,89,5,46
180,12,114,29,32
180,16,87,27,130
120,22,13,13,113
420,9,99,9,18
240,29,56,8,118
240,0,4,0,117
120,18,154,0,86
180,27,38,12,114
0,15,66,5,46
420,9,18,12,115
480,22,13,22,13
420,27,38,27,93
180,27,128,27,128
0,24,148,2,88
0,27,11,27,11
180,1,131,30,124
300,16,126,16,126
480,12,147,27,63
300,19,24,0,92
120,19,73,19,121
0,12,144,12,144
120,19,20,19,20
0,19,45,18,83
180,27,38,8,26
120,0,86,19,121
0,0,117,0,39
0,29,67,29,17
300,18,83,18,33
120,27,38,27,38
480,2,29,2,29
300,12,147,12,115
180,27,38,27,38
420,19,121,11,42
300,19,24,27,38
60,27,93,27,38
180,27,11,27,93
120,8,26,27,38
0,27,11,27,11
480,12,114,27,128
360,2,150,29,32
120,11,116,19,20
480,22,100,6,58
420,10,77,0,92
60,29,56,12,97
240,27,11,8,26
0,30,124,20,44
420,30,157,30,157
360,29,134,27,38
60,12,61,12,147
120,19,73,19,73
60,28,125,28,125
240,29,140,2,27
420,8,78,29,135
420,27,93,8,1
360,12,114,27,11
120,4,59,4,59
60,20,44,20,104
60,28,125,28,75
120,27,37,27,76
180,18,83,18,137
240,5,46,26,107
0,2,29,24,148
180,4,59,4,59
360,0,39,0,4
360,8,118,8,48
480,5,47,5,47
180,8,102,8,48
60,24,7,2,29
420,24,7,29,134
420,29,17,15,40
240,24,84,24,90
60,29,51,29,96
180,27,11,27,38
240,3,74,3,74
0,8,78,12,97
60,27,128,27,38
480,2,88,2,29
120,0,86,19,121
480,25,151,25,68
60,2,29,24,90
120,18,62,18,83
360,29,56,29,56
240,16,82,19,24
180,18,62,18,33
0,0,117,0,39
480,27,38,0,39
0,19,73,19,20
0,28,31,28,125
180,2,27,29,51
360,9,99,9,127
60,29,96,29,96
420,5,89,5,46
180,29,32,2,152
480,12,114,12,61
120,8,118,8,1
420,28,75,9,99
420,12,114,29,32
0,14,136,3,72
300,30,157,22,13
120,0,4,0,92
60,29,56,15,156
0,27,38,27,38
420,15,156,15,155
480,16,87,4,153
480,0,4,8,48
420,5,47,26,142
300,18,137,18,33
0,30,2,30,157
60,0,158,27,128
60,5,89,15,66
120,30,157,1,41
360,30,2,1,41
360,27,38,27,38
120,7,30,5,103
180,5,47,5,103
420,27,38,27,76
240,12,61,12,114
360,29,51,29,135
180,15,64,15,156
120,8,78,8,26
120,5,89,5,47
0,10,60,10,77
360,27,38,27,128
300,19,20,27,38
120,27,38,27,38
60,11,42,19,121
360,25,68,3,23
300,27,128,8,102
420,20,104,1,41
60,5,46,8,118
360,8,1,5,141
300,9,18,24,90
120,16,126,19,121
60,8,48,27,93
60,0,86,0,92
180,12,114,27,37
60,2,88,15,156
120,27,38,27,128
180,15,40,2,27
480,29,96,27,128
240,18,154,18,33
60,8,48,8,48
300,9,18,24,90
0,27,128,27,93
120,2,29,1,131
180,9,18,12,54
0,27,76,27,37
0,29,51,8,26
180,26,142,5,141
120,12,114,12,147
240,15,156,15,64
180,27,38,27,93
240,8,48,8,118
480,27,38,27,76
480,12,147,27,128
240,16,10,16,82
240,15,64,5,47
420,12,61,27,63
360,19,73,16,87
240,27,128,12,147
360,27,128,27,38
120,0,158,0,108
300,2,88,2,150
420,19,145,11,116
240,20,6,20,44
180,12,147,27,63
120,15,64,15,155
0,27,76,0,4
120,27,76,27,38
300,8,1,8,102
120,2,29,2,29
120,27,38,27,38
120,7,65,15,64
240,9,53,9,98
420,8,48,8,118
300,8,78,27,37
240,27,11,27,37
120,16,10,16,10
480,29,135,29,67
180,18,33,18,33
360,12,0,12,61
360,19,24,27,38
180,30,157,30,157
240,8,118,15,156
480,15,138,29,96
480,29,96,29,17
300,26,142,5,47
480,2,152,29,140
60,12,114,12,114
180,27,37,8,26
420,29,67,29,135
180,27,37,27,21
120,29,67,12,144
0,27,38,27,128
360,27,21,27,38
180,7,143,7,30
300,15,66,29,134
0,27,38,18,154
240,0,4,0,117
180,27,38,27,21
360,12,119,24,84
480,27,21,5,141
480,27,21,27,38
60,19,121,19,45
120,16,87,0,92
120,30,124,30,124
480,7,143,7,143
420,27,11,27,128
120,0,158,0,4
300,0,158,27,38
240,19,24,8,1
60,22,71,22,13
60,27,128,12,147
300,29,134,29,56
420,12,61,27,76
0,18,62,18,62
180,27,37,27,11
0,15,66,8,78
0,29,56,15,64
480,27,38,27,38
180,8,48,27,21
240,0,4,19,121
480,12,97,12,97
480,8,26,27,11
120,24,148,24,148
60,5,103,5,47
300,0,158,16,87
120,6,159,24,19
480,31,85,0,86
60,0,92,19,73
240,2,88,2,152
420,15,5,5,141
480,29,51,24,148
360,27,38,27,63
60,5,47,5,141
300,2,27,29,51
360,29,51,27,21
360,28,31,9,127
240,27,38,27,63
120,15,16,15,40
120,24,90,9,53
0,12,0,12,147
420,18,137,18,62
180,3,23,5,141
240,16,87,16,82
240,27,38,27,37
60,15,5,15,155
180,26,28,25,68
420,25,68,25,68
360,27,76,27,37
0,2,152,2,150
360,30,124,30,157
60,27,93,8,102
0,15,66,15,66
60,27,37,27,38
480,18,62,0,86
120,27,21,0,4
300,12,147,27,38
420,6,9,6,58
360,18,83,19,145
300,15,64,15,64
60,19,45,5,46
240,15,64,15,64
360,29,140,29,135
180,29,32,12,97
60,27,93,27,38
0,27,38,27,11
300,30,124,14,136
240,27,38,27,128
120,27,93,0,86
420,24,84,2,29
0,27,37,27,11
60,30,79,30,157
120,5,103,5,47
300,15,66,15,16
180,27,76,27,93
240,29,17,29,67
300,27,38,27,21
420,12,114,12,144
240,8,102,27,37
0,0,39,19,20
360,8,102,27,76
480,24,7,29,32
480,26,28,26,142
300,7,120,7,143
480,5,89,8,1
300,27,128,27,128
300,15,40,15,64
120,18,154,5,46
480,0,4,27,128
360,29,134,29,17
360,29,67,12,0
0,2,88,29,140
0,27,38,27,38
120,0,4,27,38
120,5,14,18,154
120,24,19,24,90
0,29,96,15,16
420,2,150,24,7
420,15,64,15,156
180,5,89,15,16
120,16,10,16,10
240,27,38,0,117
360,9,98,12,115
360,8,26,29,96
180,8,26,9,53
180,27,128,27,38
420,27,38,19,73
240,1,41,20,104
480,29,17,29,135
180,8,1,27,21
120,30,2,30,2
60,30,25,30,157
240,5,141,15,66
180,7,120,15,156
420,0,117,0,86
300,27,63,12,61
420,27,128,8,26
420,5,89,5,89
60,29,32,27,38
360,19,24,18,83
240,8,102,8,118
480,19,24,0,117
360,9,99,9,99
480,19,45,19,20
300,15,16,8,26
300,30,157,30,157
360,9,18,9,99
300,15,138,29,96
480,5,89,5,89
300,24,19,12,54
180,9,98,9,98
240,27,37,27,128
120,0,117,27,93
60,19,45,10,70
480,27,11,27,37
120,24,90,12,144
300,27,130,0,108
180,15,156,29,96
120,3,72,3,72
60,18,62,5,141
60,29,140,29,96
60,8,78,8,118
120,30,124,30,124
300,27,76,27,38
360,9,99,9,99
480,15,155,15,16
0,30,157,30,2
360,19,73,4,59
60,29,56,29,96
180,28,75,9,99
480,5,103,15,155
420,12,147,27,63
300,12,114,8,26
240,27,128,12,114
180,12,144,12,144
120,30,157,30,2
120,15,64,15,155
120,30,157,14,136
420,29,56,15,155
420,9,127,28,31
180,27,63,27,128
360,12,119,12,97
180,12,97,29,17
240,8,26,8,1
0,15,64,15,156
420,1,91,30,124
120,8,78,27,93
120,27,38,27,128
420,18,62,5,46
0,15,66,15,5
300,20,44,14,22
180,27,11,12,114
480,9,18,9,98
420,19,73,16,82
480,24,90,24,19
60,8,118,8,1
360,27,37,27,128
360,12,144,29,67
180,2,29,1,41
420,0,158,27,128
240,9,127,9,99
300,13,49,30,124
300,12,97,29,135
360,19,45,0,86
240,28,125,6,58
360,2,29,2,150
120,12,144,29,140
60,20,44,7,120
0,15,66,15,66
60,19,20,0,86
0,18,137,5,47
120,18,33,18,33
0,29,51,27,130
0,15,5,15,16
240,8,102,27,37
300,27,128,12,114
180,16,126,11,105
60,5,89,8,48
480,19,20,19,24
120,0,158,27,38
480,30,157,30,157
420,0,117,27,130
360,8,102,29,17
120,3,110,3,72
300,29,51,30,157
480,15,40,15,40
300,19,145,19,145
0,27,130,19,145
480,30,157,30,157
60,15,155,5,47
180,0,92,18,154
480,2,29,13,95
0,15,5,15,156
300,5,46,18,137
0,30,25,30,124
60,27,21,27,76
360,30,124,13,112
480,10,60,10,60
480,8,102,8,26
360,19,73,16,10
120,29,134,29,135
240,0,117,27,38
480,28,75,9,99
360,5,46,8,118
420,15,64,15,64
120,29,140,29,140
120,27,38,27,21
240,12,144,12,0
420,27,93,27,38
180,0,158,0,108
360,12,0,12,144
420,27,21,27,21
240,30,2,13,95
420,27,93,27,38
420,8,78,27,76
180,29,96,29,135
300,19,45,12,119
120,18,137,8,48
120,13,95,24,148
420,18,33,0,92
240,27,21,27,38
120,27,93,27,21
60,25,68,25,68
0,8,118,15,156
120,26,149,10,77
240,18,154,5,141
60,5,141,5,14
480,7,30,7,30
180,27,38,27,38
240,5,89,15,16
0,8,1,15,64
360,28,75,9,99
120,20,123,15,138
300,29,51,29,134
60,15,138,8,118
300,7,65,15,156
300,30,124,30,79
420,19,45,0,158
0,10,60,0,92
120,27,128,27,128
120,8,1,8,48
120,28,75,6,9
480,12,54,24,90
